job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source
KAGGLE_000695,2026-05-08,company_244,data scientist,"Bengaluru, Karnataka, India",Unknown,Lead,24.8,39.29,"data scientist role. requiring skills: ['sql', 'aws', 'tableau']. seniority level: Lead. work mode/status: Unknown. company: company_244. location: Bengaluru, Karnataka, India. industry: Finance.",kaggle
KAGGLE_000696,2026-04-23,company_844,data scientist,"Mountain View, CA",Unknown,Senior,156.18,156.18,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_844. location: Mountain View, CA. industry: Technology.",kaggle
KAGGLE_000697,2026-05-21,company_310,data scientist,Antwerp Metropolitan Area,on-site,Senior,89.11,89.11,"data scientist role. requiring skills: ['machine learning', 'database']. seniority level: Senior. work mode/status: on-site. company: company_310. location: Antwerp Metropolitan Area. industry: Technology.",kaggle
KAGGLE_000698,2026-05-09,company_992,data scientist,"San Francisco, CA",on-site,Senior,190.38,253.84,"data scientist role. requiring skills: ['tableau', 'sql', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_992. location: San Francisco, CA. industry: Technology.",kaggle
KAGGLE_000699,2026-05-23,company_860,data scientist,"Mountain View, California . On-site",on-site,Senior,188.53,188.53,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_860. location: Mountain View, California . On-site. industry: Technology.",kaggle
KAGGLE_000700,2026-05-08,company_083,data scientist,"Valladolid, Castilla and Leon, Spain . Sevilla La Nueva, Community of Madrid, Spain . Hybrid",hybrid,Entry,28.94,28.94,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib']. seniority level: Entry. work mode/status: hybrid. company: company_083. location: Valladolid, Castilla and Leon, Spain . Sevilla La Nueva, Community of Madrid, Spain . Hybrid. industry: Technology.",kaggle
KAGGLE_000701,2026-04-23,company_244,machine learning engineer,"New York, NY . On-site",on-site,Lead,180.84,180.84,"machine learning engineer role. requiring skills: ['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Lead. work mode/status: on-site. company: company_244. location: New York, NY . On-site. industry: Finance.",kaggle
KAGGLE_000702,2026-05-09,company_844,data scientist,"San Diego, CA",Unknown,Senior,152.07,152.07,"data scientist role. requiring skills: ['pandas', 'numpy', 'git', 'scikit-learn', 'python', 'linux', 'sql', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_844. location: San Diego, CA. industry: Technology.",kaggle
KAGGLE_000703,2026-05-13,company_967,data scientist,Greater Hyderabad Area,Unknown,Senior,22.83,22.83,"data scientist role. requiring skills: ['azure', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_967. location: Greater Hyderabad Area. industry: Technology.",kaggle
KAGGLE_000704,2026-05-21,company_134,data engineer,"North Reading, MA",on-site,Senior,106.04,197.28,"data engineer role. requiring skills: ['amazon', 'spark', 'python', 'scala', 'sql', 'hadoop', 'machine learning']. seniority level: Senior. work mode/status: on-site. company: company_134. location: North Reading, MA. industry: Retail.",kaggle
KAGGLE_000705,2026-05-05,company_273,data scientist,"Menlo Park, CA",on-site,Lead,207.97,258.11,"data scientist role. requiring skills: ['machine learning']. seniority level: Lead. work mode/status: on-site. company: company_273. location: Menlo Park, CA. industry: Technology.",kaggle
KAGGLE_000706,2026-05-09,company_421,data scientist,"Belize City, Belize, Belize . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: Belize City, Belize, Belize . Fully Remote. industry: Technology.",kaggle
KAGGLE_000707,2026-03-23,company_008,data scientist,"Chicago, IL . Hybrid",hybrid,Senior,101.52,174.97,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_008. location: Chicago, IL . Hybrid. industry: Technology.",kaggle
KAGGLE_000708,2026-05-16,company_983,data scientist,"Norco, CA . Hybrid",hybrid,Senior,81.38,184.95,"data scientist role. requiring skills: ['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_983. location: Norco, CA . Hybrid. industry: Technology.",kaggle
KAGGLE_000709,2026-05-06,company_941,machine learning engineer,"Bengaluru, Karnataka, India",Unknown,Entry,9.47,23.57,"machine learning engineer role. requiring skills: ['machine learning']. seniority level: Entry. work mode/status: Unknown. company: company_941. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000710,2026-05-16,company_980,data scientist,"Bengaluru, Karnataka, India",Unknown,Lead,28.77,52.38,"data scientist role. requiring skills: ['spark', 'machine learning', 'git', 'python']. seniority level: Lead. work mode/status: Unknown. company: company_980. location: Bengaluru, Karnataka, India. industry: Retail.",kaggle
KAGGLE_000711,2026-05-16,company_288,data scientist,"North Las Vegas, NV . On-site",on-site,Senior,102.75,102.75,"data scientist role. requiring skills: ['machine learning']. seniority level: Senior. work mode/status: on-site. company: company_288. location: North Las Vegas, NV . On-site. industry: Technology.",kaggle
KAGGLE_000712,2026-04-23,company_355,data scientist,"Denver, CO",on-site,Senior,165.06,226.96,"data scientist role. requiring skills: ['spark', 'r', 'python', 'airflow', 'hadoop']. seniority level: Senior. work mode/status: on-site. company: company_355. location: Denver, CO. industry: Technology.",kaggle
KAGGLE_000713,2026-05-19,company_555,data scientist,"Boston, MA",on-site,Senior,127.41,127.41,"data scientist role. requiring skills: ['kubernetes', 'machine learning', 'python']. seniority level: Senior. work mode/status: on-site. company: company_555. location: Boston, MA. industry: Finance.",kaggle
KAGGLE_000714,2026-05-12,company_993,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,20.92,20.92,"data scientist role. requiring skills: ['aws', 'machine learning', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_993. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000715,2026-04-23,company_158,data scientist,"McLean, VA . 미국 버지니아 McLean",on-site,Senior,132.76,179.61,"data scientist role. requiring skills: ['python', 'database', 'linux', 'sql', 'kubernetes', 'keras', 'machine learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_158. location: McLean, VA . 미국 버지니아 McLean. industry: Technology.",kaggle
KAGGLE_000716,2026-05-17,company_889,data scientist,"Brooklyn, NY",Unknown,Mid,97.83,127.42,"data scientist role. requiring skills: ['tableau', 'sql', 'r', 'python']. seniority level: Mid. work mode/status: Unknown. company: company_889. location: Brooklyn, NY. industry: Energy.",kaggle
KAGGLE_000717,2026-05-09,company_941,machine learning engineer,"Bengaluru, Karnataka, India",Unknown,Mid,9.47,23.57,"machine learning engineer role. requiring skills: ['azure', 'machine learning', 'python']. seniority level: Mid. work mode/status: Unknown. company: company_941. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000718,2026-01-23,company_410,data scientist,On-site,on-site,Senior,25.31,25.31,data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_410. location: On-site. industry: Technology.,kaggle
KAGGLE_000719,2026-05-09,company_316,data scientist,"Dublin, County Dublin, Ireland",on-site,Senior,61.18,84.24,"data scientist role. requiring skills: ['sql', 'azure', 'machine learning', 'python']. seniority level: Senior. work mode/status: on-site. company: company_316. location: Dublin, County Dublin, Ireland. industry: Healthcare.",kaggle
KAGGLE_000720,2026-05-05,company_273,data scientist,"Washington, DC",on-site,Senior,119.2,167.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_273. location: Washington, DC. industry: Technology.",kaggle
KAGGLE_000721,2026-05-05,company_273,data scientist,"Austin, TX",on-site,Senior,119.19,167.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_273. location: Austin, TX. industry: Technology.",kaggle
KAGGLE_000722,2026-05-02,company_134,data engineer,"Seattle, WA",on-site,Senior,98.64,197.28,"data engineer role. requiring skills: ['amazon', 'aws']. seniority level: Senior. work mode/status: on-site. company: company_134. location: Seattle, WA. industry: Retail.",kaggle
KAGGLE_000723,2026-04-23,company_207,data scientist,"Singapore, Singapore . シンガポール シンガポール",Unknown,Senior,39.19,44.08,"data scientist role. requiring skills: ['java', 'sql', 'git', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_207. location: Singapore, Singapore . シンガポール シンガポール. industry: Technology.",kaggle
KAGGLE_000724,2026-04-23,company_134,data scientist,"Bengaluru, Karnataka, India . Gurugram, Haryana, India . Hyderabad, Telangana, India",Unknown,Senior,61.55,98.58,"data scientist role. requiring skills: ['amazon', 'spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_134. location: Bengaluru, Karnataka, India . Gurugram, Haryana, India . Hyderabad, Telangana, India. industry: Retail.",kaggle
KAGGLE_000725,2026-04-23,company_134,data scientist,"New York, NY",on-site,Senior,131.52,147.96,"data scientist role. requiring skills: ['amazon', 'r', 'python', 'neural network', 'sql', 'machine learning', 'deep learning']. seniority level: Senior. work mode/status: on-site. company: company_134. location: New York, NY. industry: Retail.",kaggle
KAGGLE_000726,2026-05-02,company_291,machine learning engineer,"Bengaluru East, Karnataka, India",Unknown,Senior,8.63,8.63,"machine learning engineer role. requiring skills: ['deep learning', 'aws', 'machine learning', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_291. location: Bengaluru East, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000727,2026-05-13,company_883,machine learning engineer,"Bengaluru, Karnataka, India",on-site,Senior,17.64,17.64,"machine learning engineer role. requiring skills: ['git', 'docker', 'java', 'sql', 'database']. seniority level: Senior. work mode/status: on-site. company: company_883. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000728,2026-05-09,company_214,data scientist,"Washington, DC . Hybrid",hybrid,Senior,95.19,95.19,"data scientist role. requiring skills: ['r', 'python', 'sql', 'machine learning', 'matplotlib', 'tableau']. seniority level: Senior. work mode/status: hybrid. company: company_214. location: Washington, DC . Hybrid. industry: Technology.",kaggle
KAGGLE_000729,2026-05-02,company_980,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,28.77,52.38,"data scientist role. requiring skills: ['spark', 'python', 'sql', 'machine learning', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_980. location: Bengaluru, Karnataka, India. industry: Retail.",kaggle
KAGGLE_000730,2026-05-02,company_395,data scientist,"Chicago, IL",on-site,Lead,236.57,270.03,"data scientist role. requiring skills: ['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']. seniority level: Lead. work mode/status: on-site. company: company_395. location: Chicago, IL. industry: Retail.",kaggle
KAGGLE_000731,2026-04-23,company_008,data scientist,"Austin, TX . Chicago, IL . Hybrid",hybrid,Entry,101.52,174.97,"data scientist role. requiring skills: ['sql', 'database']. seniority level: Entry. work mode/status: hybrid. company: company_008. location: Austin, TX . Chicago, IL . Hybrid. industry: Technology.",kaggle
KAGGLE_000732,2026-05-09,company_983,data scientist,"Washington, DC . Hybrid",hybrid,Mid,63.79,144.68,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: hybrid. company: company_983. location: Washington, DC . Hybrid. industry: Technology.",kaggle
KAGGLE_000733,2026-05-09,company_489,data scientist,"Toronto, Ontario, Canada",on-site,Senior,82.45,103.08,"data scientist role. requiring skills: ['spark', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_489. location: Toronto, Ontario, Canada. industry: Manufacturing.",kaggle
KAGGLE_000734,2026-04-23,company_244,data scientist,"Columbus, OH . On-site",on-site,Lead,139.74,139.74,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau', 'python']. seniority level: Lead. work mode/status: on-site. company: company_244. location: Columbus, OH . On-site. industry: Finance.",kaggle
KAGGLE_000735,2026-05-23,company_445,data scientist,On-site,on-site,Senior,84.83,155.52,data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_445. location: On-site. industry: Technology.,kaggle
KAGGLE_000736,2026-05-09,company_270,data scientist,"Wellesley Hills, MA",Unknown,Lead,118.53,237.07,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Lead. work mode/status: Unknown. company: company_270. location: Wellesley Hills, MA. industry: Healthcare.",kaggle
KAGGLE_000737,2026-05-17,company_316,data scientist,"Noida, Uttar Pradesh, India",on-site,Mid,16.38,16.38,"data scientist role. requiring skills: ['r', 'python', 'sql', 'hadoop', 'machine learning']. seniority level: Mid. work mode/status: on-site. company: company_316. location: Noida, Uttar Pradesh, India. industry: Healthcare.",kaggle
KAGGLE_000738,2026-04-23,company_250,data scientist,"Birmingham, MI",Unknown,Senior,62.64,78.26,"data scientist role. requiring skills: ['pandas', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'gcp', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_250. location: Birmingham, MI. industry: Healthcare.",kaggle
KAGGLE_000739,2026-05-09,company_941,machine learning engineer,"Bengaluru, Karnataka, India",Unknown,Senior,9.47,23.57,"machine learning engineer role. requiring skills: ['azure', 'machine learning', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_941. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000740,2026-05-21,company_310,data scientist,"Doral, FL",on-site,Senior,56.8,116.31,"data scientist role. requiring skills: ['r', 'python', 'sql', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: on-site. company: company_310. location: Doral, FL. industry: Technology.",kaggle
KAGGLE_000741,2026-05-17,company_763,data scientist,"Gurugram, Haryana, India . Hyderabad, Telangana, India",Unknown,Senior,16.81,16.81,"data scientist role. requiring skills: ['pytorch', 'aws', 'git', 'python', 'java', 'gcp', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_763. location: Gurugram, Haryana, India . Hyderabad, Telangana, India. industry: Technology.",kaggle
KAGGLE_000742,2026-05-16,company_993,data scientist,"Bengaluru, Karnataka, India",Unknown,Lead,20.92,20.92,"data scientist role. requiring skills: ['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']. seniority level: Lead. work mode/status: Unknown. company: company_993. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000743,2026-05-09,company_313,data scientist,"Toronto, Ontario, Canada . Markham, Ontario, Canada . Hybrid",hybrid,Entry,66.11,66.11,"data scientist role. requiring skills: ['python']. seniority level: Entry. work mode/status: hybrid. company: company_313. location: Toronto, Ontario, Canada . Markham, Ontario, Canada . Hybrid. industry: Finance.",kaggle
KAGGLE_000744,2026-04-23,company_233,machine learning engineer,"San Diego, CA . Hybrid",hybrid,Senior,103.66,187.38,"machine learning engineer role. requiring skills: ['r']. seniority level: Senior. work mode/status: hybrid. company: company_233. location: San Diego, CA . Hybrid. industry: Technology.",kaggle
KAGGLE_000745,2026-04-23,company_223,data scientist,"London, England, United Kingdom",Unknown,Senior,68.73,68.73,"data scientist role. requiring skills: ['powerbi', 'python', 'sql', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_223. location: London, England, United Kingdom. industry: Technology.",kaggle
KAGGLE_000746,2026-05-19,company_106,machine learning engineer,"Pune, Maharashtra, India",Unknown,Senior,24.08,24.08,"machine learning engineer role. requiring skills: ['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_106. location: Pune, Maharashtra, India. industry: Logistics.",kaggle
KAGGLE_000747,2026-05-18,company_888,data scientist,On-site,on-site,Unknown,101.11,101.11,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_888. location: On-site. industry: Technology.,kaggle
KAGGLE_000748,2026-05-09,company_917,data scientist,"Mountain View, CA . New York, NY . San Bruno, CA",on-site,Senior,161.94,239.21,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_917. location: Mountain View, CA . New York, NY . San Bruno, CA. industry: Technology.",kaggle
KAGGLE_000749,2026-04-23,company_395,data scientist,"Richmond, VA",on-site,Lead,173.44,197.94,"data scientist role. requiring skills: ['spark', 'aws', 'r', 'python', 'scala', 'database', 'sql', 'machine learning', 'kubernetes', 'deep learning']. seniority level: Lead. work mode/status: on-site. company: company_395. location: Richmond, VA. industry: Retail.",kaggle
KAGGLE_000750,2026-04-30,company_983,data scientist,"Fort Meade, MD . Hybrid",hybrid,Senior,81.38,184.95,"data scientist role. requiring skills: ['machine learning', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_983. location: Fort Meade, MD . Hybrid. industry: Technology.",kaggle
KAGGLE_000751,2026-05-05,company_003,data scientist,"Sunnyvale, CA",on-site,Senior,117.55,235.1,"data scientist role. requiring skills: ['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_003. location: Sunnyvale, CA. industry: Retail.",kaggle
KAGGLE_000752,2026-04-23,company_212,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,16.13,16.13,"data scientist role. requiring skills: ['pytorch', 'spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_212. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000753,2026-04-23,company_134,data scientist,"Gurugram, Haryana, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India . Gurgaon, Haryana, India . Gurgaon, Haryana, Inde + 1 More",Unknown,Senior,46.14,98.59,"data scientist role. requiring skills: ['amazon', 'spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_134. location: Gurugram, Haryana, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India . Gurgaon, Haryana, India . Gurgaon, Haryana, Inde + 1 More. industry: Retail.",kaggle
KAGGLE_000754,2026-04-23,company_183,data scientist,"Tallinn, Harjumaa, Estonia . Hybrid",hybrid,Senior,55.6,55.6,"data scientist role. requiring skills: ['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']. seniority level: Senior. work mode/status: hybrid. company: company_183. location: Tallinn, Harjumaa, Estonia . Hybrid. industry: Technology.",kaggle
KAGGLE_000755,2026-04-23,company_993,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,20.91,20.91,"data scientist role. requiring skills: ['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_993. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000756,2026-05-01,company_244,machine learning engineer,"Seattle, WA . On-site",on-site,Lead,176.73,176.73,"machine learning engineer role. requiring skills: ['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Lead. work mode/status: on-site. company: company_244. location: Seattle, WA . On-site. industry: Finance.",kaggle
KAGGLE_000757,2026-05-16,company_614,data scientist,Ukraine,Unknown,Senior,59.19,59.19,"data scientist role. requiring skills: ['amazon', 'deep learning', 'machine learning', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_614. location: Ukraine. industry: Technology.",kaggle
KAGGLE_000758,2026-05-03,company_171,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,29.74,47.43,"data scientist role. requiring skills: ['database', 'machine learning', 'java']. seniority level: Senior. work mode/status: Unknown. company: company_171. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000759,2026-05-09,company_357,data scientist,"Irving, TX . Basking Ridge, NJ . Ashburn, VA . Hybrid",hybrid,Mid,103.57,103.57,"data scientist role. requiring skills: []. seniority level: Mid. work mode/status: hybrid. company: company_357. location: Irving, TX . Basking Ridge, NJ . Ashburn, VA . Hybrid. industry: Technology.",kaggle
KAGGLE_000760,2026-05-09,company_941,machine learning engineer,"Bengaluru, Karnataka, India",Unknown,Mid,9.47,23.57,"machine learning engineer role. requiring skills: ['sql', 'python']. seniority level: Mid. work mode/status: Unknown. company: company_941. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000761,2026-03-23,company_851,data scientist,"Chicago, Illinois, United States . Hybrid",hybrid,Unknown,115.08,123.3,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: hybrid. company: company_851. location: Chicago, Illinois, United States . Hybrid. industry: Technology.",kaggle
KAGGLE_000762,2026-05-08,company_395,data scientist,"San Jose, CA",on-site,Senior,142.21,162.27,"data scientist role. requiring skills: ['pytorch', 'aws', 'database', 'machine learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_395. location: San Jose, CA. industry: Retail.",kaggle
KAGGLE_000763,2026-05-18,company_415,data scientist,Fully Remote,remote,Unknown,147.96,147.96,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: remote. company: company_415. location: Fully Remote. industry: Technology.,kaggle
KAGGLE_000764,2026-05-16,company_233,data scientist,"Tampa, FL",Unknown,Senior,70.0,126.53,"data scientist role. requiring skills: ['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'matplotlib', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_233. location: Tampa, FL. industry: Technology.",kaggle
KAGGLE_000765,2026-04-23,company_310,data scientist,"Annapolis Junction, MD",on-site,Senior,59.76,122.65,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_310. location: Annapolis Junction, MD. industry: Technology.",kaggle
KAGGLE_000766,2026-05-16,company_244,data scientist,"Bengaluru, Karnataka, India",Unknown,Lead,24.8,39.29,"data scientist role. requiring skills: ['machine learning', 'python']. seniority level: Lead. work mode/status: Unknown. company: company_244. location: Bengaluru, Karnataka, India. industry: Finance.",kaggle
KAGGLE_000767,2026-05-18,company_917,data scientist,"Zurich, Zurich, Switzerland",Unknown,Senior,133.67,167.36,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: Unknown. company: company_917. location: Zurich, Zurich, Switzerland. industry: Technology.",kaggle
KAGGLE_000768,2026-05-07,company_041,data scientist,"South San Francisco, CA",on-site,Lead,143.85,143.85,"data scientist role. requiring skills: ['pytorch', 'aws', 'machine learning', 'gcp', 'azure', 'tensorflow']. seniority level: Lead. work mode/status: on-site. company: company_041. location: South San Francisco, CA. industry: Healthcare.",kaggle
KAGGLE_000769,2026-05-09,company_421,data scientist,"San Salvador, San Salvador, El Salvador . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: San Salvador, San Salvador, El Salvador . Fully Remote. industry: Technology.",kaggle
KAGGLE_000770,2026-04-23,company_366,data scientist,"Columbia, MD",Unknown,Lead,90.43,131.53,"data scientist role. requiring skills: ['pytorch', 'spark', 'aws', 'r', 'python', 'scikit-learn', 'scala', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']. seniority level: Lead. work mode/status: Unknown. company: company_366. location: Columbia, MD. industry: Technology.",kaggle
KAGGLE_000771,2026-03-23,company_937,data scientist,"Atlanta, GA",on-site,Senior,105.22,105.22,"data scientist role. requiring skills: ['sql', 'tableau', 'python']. seniority level: Senior. work mode/status: on-site. company: company_937. location: Atlanta, GA. industry: Retail.",kaggle
KAGGLE_000772,2026-05-09,company_848,data scientist,"Cambridge, MA . Hybrid",hybrid,Senior,108.75,201.97,"data scientist role. requiring skills: ['r', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_848. location: Cambridge, MA . Hybrid. industry: Healthcare.",kaggle
KAGGLE_000773,2026-05-02,company_980,data scientist,"Brooklyn Park, MN . Hybrid",hybrid,Senior,78.09,140.56,"data scientist role. requiring skills: ['python', 'scala', 'sql', 'machine learning', 'hadoop', 'deep learning']. seniority level: Senior. work mode/status: hybrid. company: company_980. location: Brooklyn Park, MN . Hybrid. industry: Retail.",kaggle
KAGGLE_000774,2026-03-23,company_851,data scientist,"Chennai, Tamil Nadu, India . Hybrid",hybrid,Unknown,31.11,31.11,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: hybrid. company: company_851. location: Chennai, Tamil Nadu, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000775,2026-05-07,company_003,data scientist,"Bentonville, AR",on-site,Senior,88.78,177.56,"data scientist role. requiring skills: ['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_003. location: Bentonville, AR. industry: Retail.",kaggle
KAGGLE_000776,2026-05-16,company_985,data scientist,"Málaga, Andalusia, Spain",on-site,Senior,25.24,25.24,"data scientist role. requiring skills: ['pandas', 'numpy', 'python', 'machine learning', 'azure']. seniority level: Senior. work mode/status: on-site. company: company_985. location: Málaga, Andalusia, Spain. industry: Finance.",kaggle
KAGGLE_000777,2026-05-19,company_994,data scientist,"Malvern, PA . Hybrid",hybrid,Senior,103.58,115.09,"data scientist role. requiring skills: ['machine learning']. seniority level: Senior. work mode/status: hybrid. company: company_994. location: Malvern, PA . Hybrid. industry: Finance.",kaggle
KAGGLE_000778,2026-04-23,company_244,machine learning engineer,"New York, NY . On-site",on-site,Lead,147.97,147.97,"machine learning engineer role. requiring skills: ['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Lead. work mode/status: on-site. company: company_244. location: New York, NY . On-site. industry: Finance.",kaggle
KAGGLE_000779,2025-09-23,company_881,machine learning engineer,"San Jose, CA",on-site,Entry,119.19,205.5,"machine learning engineer role. requiring skills: ['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Entry. work mode/status: on-site. company: company_881. location: San Jose, CA. industry: Technology.",kaggle
KAGGLE_000780,2026-05-09,company_917,data scientist,"Sunnyvale, CA",on-site,Senior,186.6,263.05,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_917. location: Sunnyvale, CA. industry: Technology.",kaggle
KAGGLE_000781,2026-04-23,company_392,data scientist,"Massachusetts, United States . Massachusetts, Amerika Syarikat",on-site,Senior,141.31,237.41,"data scientist role. requiring skills: ['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']. seniority level: Senior. work mode/status: on-site. company: company_392. location: Massachusetts, United States . Massachusetts, Amerika Syarikat. industry: Finance.",kaggle
KAGGLE_000782,2026-05-16,company_872,data scientist,"Alpharetta, GA . Hybrid",hybrid,Senior,84.67,84.67,"data scientist role. requiring skills: ['machine learning']. seniority level: Senior. work mode/status: hybrid. company: company_872. location: Alpharetta, GA . Hybrid. industry: Finance.",kaggle
KAGGLE_000783,2026-05-09,company_941,machine learning engineer,"Bengaluru, Karnataka, India",Unknown,Mid,9.48,23.57,"machine learning engineer role. requiring skills: ['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']. seniority level: Mid. work mode/status: Unknown. company: company_941. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
