job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,redirect_url,category,source,source_query,source_location,true_role_label
ADZUNA_5737583535,2026-05-22T17:53:30Z,BizAcuity,Data Engineer (Microsoft Fabric Migration),"Hyderabad, Telangana, India",full_time,,,,"About BizAcuity BizAcuity is on a mission to help enterprises get most out of their data by providing Business Intelligence and Data Analytics services, product development and consulting services for clients across globe in various domains / verticals. Established in 2011, by a strong leadership team and a team of 200 engineers, we have made a mark as a world class service provider and compete with large service providers to win business. BizAcuity has developed and delivered high class enterp…",https://www.adzuna.in/land/ad/5737583535?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=6ACB0C111668DC9DE17DC8C0AA26B72277059291,IT Jobs,adzuna_api,data engineer,India,
ADZUNA_5737583193,2026-05-22T17:53:27Z,Quarks,Principal Data Platform Architect,"Bangalore, Karnataka, India",Unknown,,,,"Location: Noida, Pune, Jaipur, Bangalore Experience: 12 years Notice Period: Immediate to 30 days Qualification: B.Tech / M.Tech / BCA / MCA or any relevant technical field (candidates from premium institutes preferred) We are looking for a Principal Data Architect to lead the design and implementation of scalable, cloud-native data platforms for enterprise analytics and data-driven decision-making. This is a core data role with a strong focus on architecture, engineering, and governance. Key R…",https://www.adzuna.in/land/ad/5737583193?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=1AB7AAA08C50D910902557214AC353EC09247839,IT Jobs,adzuna_api,data engineer,India,
ADZUNA_5737582994,2026-05-22T17:53:26Z,VoiceStack,"Backend Engineer - Platform (Node.js, MySQL, MongoDB, Scalable Systems)","Trivandrum, Thiruvananthapuram, Kerala",Unknown,,,,"We’re hiring a Backend Engineer – Platform (Node.js, MySQL, MongoDB, Scalable Systems) to help build the backend foundations of VoiceStack, an AI-powered enterprise phone system for healthcare. Our backend systems process millions of events and API interactions, where performance, data design, and reliability actually matter. You’ll work on shared backend services, database and performance optimization, and platform capabilities that power the entire product - not on UI or feature-heavy work. T…",https://www.adzuna.in/land/ad/5737582994?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=00A3250D10D54FF2A0DAF67BC1B6FB3BC6510327,Engineering Jobs,adzuna_api,data engineer,India,
ADZUNA_5737581807,2026-05-22T17:53:17Z,Triplespeed,CRO Engineer,"Bangalore, Karnataka, India",Unknown,,,,"About the Job Own the conversion engine of a portfolio of high-growth consumer apps — full-stack web, experimentation infrastructure, analytics, and the entire CRO motion — at a profitable consumer app studio scaling fast. This is not a ""marketer who occasionally runs an A/B test"" role. You'll own conversion rate optimization end-to-end across our web properties: the landing pages and funnels themselves, the experimentation infrastructure powering tests, the event taxonomy and analytics layer, …",https://www.adzuna.in/land/ad/5737581807?se=BK8JXQtW8RGxW7nTkMO1rg&utm_medium=api&utm_source=f82dfe0b&v=EB963461DBB01CC43242521E18CC3744496ED1CC,IT Jobs,adzuna_api,data engineer,India,
ADZUNA_5737750885,2026-05-22T22:29:07Z,TalentOla,API Automation,India,Unknown,,,,"Job Description We are seeking a skilled API Automation Tester with a strong background in BFSI projects and hands-on experience in functional, database, and web services testing. The ideal candidate will be proficient in Selenium automation, Agile methodologies, and end-to-end testing processes. Key Responsibilities: Perform API testing for web services and microservices using tools and frameworks aligned with project needs Conduct functional testing to validate business logic and application …",https://www.adzuna.in/details/5737750885?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737746857,2026-05-22T22:27:10Z,EMBARK SERVICES PRIVATE LIMITED,Business Analyst - Personal Banking Client Management and Servicing S,"Richmond Town, Bangalore, Karnataka",permanent,,,,"Business Analyst : Personal Banking Client Management and Servicing SVS Strong KYC(CDD/EDD) onboarding knowledge (CDD/EDD, PEP/sanctions, beneficial ownership, risk rating, refresh triggers). BA with 7-12 Years of Experience in client servicing Proven BA delivery skills (workshops, user stories/BRD, clear acceptance criteria, stakeholder management across Compliance/Ops/Tech). Data & controls mindset (source-to-target mapping, data quality rules, audit trail/evidencing, MI/KPIs). Workflow/case …",https://www.adzuna.in/details/5737746857?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737746725,2026-05-22T22:26:48Z,E2logy Software Solutions Private Limited,Business Analyst,"Ambawadi Vistar, Ahmedabad, Gujarat",permanent,,,,"We are looking for a Business Analyst who will work closely with clients and internal teams to understand requirements, especially during presales and project discussions. The role involves gathering client needs, preparing clear documentation, and supporting the team in delivering the right solution. Responsibilities: Understand client requirements during presales calls, meetings, and discussions. Work with clients to gather and clarify business needs. Prepare simple and clear documents such a…",https://www.adzuna.in/details/5737746725?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737586318,2026-05-22T17:53:51Z,Tech Mahindra,Coupa,India,Unknown,,,,"Role requires functional Coupa implementation experience and have Business Analyst/skills. Serve as a key implementation resource in supporting Coupa technology enablement projects (Coupa Modules: P2P, invoicing, contracts, sourcing, expense, inventory, and analytics. Lead/Facilitate design and configuration workshops to capture business requirements and development of the future state design and provide Coupa configuration guidance as required. Support technical integration design workshops wi…",https://www.adzuna.in/land/ad/5737586318?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=E563B201C9832E1D3F45D8753D95F7174953C57D,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737583097,2026-05-22T17:53:27Z,dentsu,Senior Lead Product Designer ( UI/UX),"Mumbai, Maharashtra, India",Unknown,,,,"Senior Lead Product Designer Experience: 6 Years Location: Mumbai Role Overview The purpose of this role is to be a creative, task-based problem solver who is passionate about creating experiences that engage the imagination while empowering users to bring the brand to life. This role includes elements of Product Design, UX Design, UI Design, and Visual Design . Involved in projects from the beginning, Product Designers work closely with Strategists & Art Directors to help shape and produce the…",https://www.adzuna.in/land/ad/5737583097?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=A4153F5E80E15AB769862AA2F61B6B15E5ED5494,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737573917,2026-05-22T17:51:45Z,FABINDIA LIMITED,Assistant Manager/ Manager PMO,"Faridabad, Haryana, India",Unknown,,,,"Roles & Responsibilities in Organization: Working closely with the assigned function’s head and key people on end to end Project Management of all cross functional critical strategic and tactical projects prioritized by Fabindia Management/ Head Strategy & Planning right from Conceptualization to creation of Gantt Charts to periodic Reviews to Closure of the project, culminating with the creation of report capturing the learning from the project, hits and misses. Leading or supporting transform…",https://www.adzuna.in/land/ad/5737573917?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=5F1DD157334B42A226192583D35FFE95BD9AC2BE,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737573426,2026-05-22T17:51:38Z,BNP Paribas,Assistant vice president Dotnet Developer,"Bangalore, Karnataka, India",Unknown,,,,"Assistant Vice President – .NET / SQL Developer ISPL GM IT – POS, Risk & Collateral – IT Location: Bengaluru, India Role Purpose As an Assistant Vice President – Senior .NET Developer you will lead the design, development, and enhancement of mission‑critical applications for the ISPL GM IT PnL‑Dev team. You will collaborate with Business Analysts, developers and stakeholders across geographies to deliver high‑quality, scalable solutions that meet the roadmap targets and the evolving needs of th…",https://www.adzuna.in/land/ad/5737573426?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=DB1A3C3A4ED6BB8520FFDD34D0354872E313028F,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737570587,2026-05-22T17:50:56Z,Recro,Senior ETL Developer,"Hyderabad, Telangana, India",Unknown,,,,"Role - SSIS/ETL Developer Experience - 8-10 yrs Location - Pune/Hyderabad Role Overview We are looking for an experienced Senior SSIS Developer / Consultant Specialist with strong expertise in SSIS ETL, Microsoft Dynamics CRM, KingswaySoft, and SQL Server. The ideal candidate will have hands-on experience designing, developing, and supporting enterprise-scale ETL and data migration/remediation solutions involving Dynamics CRM and Azure-based data integration platforms. The candidate should poss…",https://www.adzuna.in/land/ad/5737570587?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=6850E90D8AA205794C3406F3B8156C187361B3CC,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737566656,2026-05-22T17:50:01Z,Suffolk Global,IT Support Analyst [T500-25889],"Bangalore, Karnataka, India",Unknown,,,,"About Suffolk: Suffolk is a national enterprise that builds, innovates, and invests. We provide value across the entire project lifecycle through our core construction management services and complementary business lines in real estate investment, design, self-perform construction, and technology start-up investment (Suffolk Technologies). By integrating data, artificial intelligence, and advanced technology through our Seamless Platform, we connect design, construction, and operations to deliv…",https://www.adzuna.in/land/ad/5737566656?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=624F736C1607E448C7FE557C80AC4A5B13E797DF,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737564096,2026-05-22T17:48:04Z,SpeedMart,Back End Developer,"Mumbai, Maharashtra, India",full_time,,,,"Company Profile Our client is a global IT services company that helps businesses with digital transformation with offices in India and the United States. It helps businesses with digital transformation, provide IT collaborations and uses technology, innovation, and enterprise to have a positive impact on the world of business. With expertise is in the fields of Data, IoT, AI, Cloud Infrastructure and SAP, it helps accelerate digital transformation through key practice areas - IT staffing on dem…",https://www.adzuna.in/land/ad/5737564096?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=C60C1299B1D62D819B01B2375DB05E6AF8E73A38,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737564085,2026-05-22T17:48:03Z,Talent500,Test Analyst - Selenium [T500-26080],"Hyderabad, Telangana, India",Unknown,,,,"Talent500 is hiring for one of its clients. Who are we: Core Insurance Platforms (CIP) is Zurich’s global capability responsible for building, running, and evolving core insurance technology. We set a unified, scalable operating model—covering governance, standards, architecture, service delivery, and reuse—so our business units can deliver at speed and scale. CIP is the strategic steward of Zurich’s Guidewire ecosystem, aligning platform roadmaps to business strategy while driving stability, m…",https://www.adzuna.in/land/ad/5737564085?se=0DWDXgtW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=2C99455A0A658EA37E933EE3332C90012B0D8259,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737561381,2026-05-22T17:39:22Z,AGCO,"Sr. Business Analyst, Distribution Management - APA","Pune, Maharashtra, India",Unknown,,,,"Do you want to help solve the world's most pressing challenges? Feeding the world's growing population and slowing climate change are two of the world's greatest challenges. AGCO is a part of the solution! Join us to make your contribution. Sr. Business Analyst, Distribution Management – APA – by providing high-quality reporting, analytics, and coordination across regional distribution teams. This role plays a key part in consolidating performance data, tracking progress against KPI targets, pr…",https://www.adzuna.in/details/5737561381?utm_medium=api&utm_source=f82dfe0b,Consultancy Jobs,adzuna_api,business analyst,India,
ADZUNA_5737530928,2026-05-22T15:58:46Z,Conduent Business Services India LLP,App Dev & Support Engineer II,"Noida, Ghaziabad, Uttar Pradesh",full_time,,,,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. We are looking for a highly skilled ServiceNow Developer with 5 years of experience. In this role, you will dri…",https://www.adzuna.in/details/5737530928?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737500570,2026-05-22T15:20:30Z,WELLS FARGO BANK,Senior Business Execution Consultant,"Bangalore, Karnataka, India",Unknown,,,,"About this role: Wells Fargo is seeking a In this role, you will: Lead support functions or operations for multiple business groups and contribute to large scale strategic initiatives Ensure efficiency, quality, cost effectiveness of solutions, and pipeline management relating to assigned operations Research moderately complex business, operational, and strategic initiatives that require analytical skills, basic knowledge of organizational strategy and Business Execution, and understanding of i…",https://www.adzuna.in/details/5737500570?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737500558,2026-05-22T15:20:30Z,WELLS FARGO BANK,"Senior Lead Technology Business Systems Consultant - US Payments, BA, SQL","Hyderabad, Telangana, India",Unknown,,,,"About this role: Wells Fargo is seeking a Senior Lead Technology Business Systems Consultant In this role, you will: Lead complex and unique initiatives to provide technological solutions with broad impact for cross functional businesses and technology teams Act as an advisory to senior leadership, with strategic business solutions to companywide technology initiatives Evaluate highly complex business problems and provide subject matter knowledge proficiency for technology initiatives Understan…",https://www.adzuna.in/details/5737500558?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737500531,2026-05-22T15:20:29Z,WELLS FARGO BANK,Principal Engineer - Java,"Hyderabad, Telangana, India",Unknown,,,,"About this role: Wells Fargo is seeking a Principal Engineer. In this role, you will: Act as an advisor to leadership to develop or influence applications, network, information security, database, operating systems, or web technologies for highly complex business and technical needs across multiple groups Lead the strategy and resolution of highly complex and unique challenges requiring in-depth evaluation across multiple areas or the enterprise, delivering solutions that are long-term, large-s…",https://www.adzuna.in/details/5737500531?utm_medium=api&utm_source=f82dfe0b,IT Jobs,adzuna_api,business analyst,India,
ADZUNA_5737500545,2026-05-22T15:20:29Z,WELLS FARGO BANK,Lead Sourcing Consultant,"Hyderabad, Telangana, India",Unknown,,,,"About this role: Wells Fargo is seeking a Lead sourcing consultant. This is a senior individual contributor role who leads complex, high-impact strategic sourcing and contracting initiatives across Wells Fargo. The role operates with high autonomy and serves as a trusted advisor to Lines of Business, driving enterprise value through category strategy, supplier management, contract negotiation, and risk governance. The role influences outcomes across multiple business units, manages work of sign…",https://www.adzuna.in/details/5737500545?utm_medium=api&utm_source=f82dfe0b,Accounting & Finance Jobs,adzuna_api,business analyst,India,
