job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url
ADZUNA_5666091947,2026-03-15 09:10:09+00:00,Tata Consultancy Services,Generative AI Engineer,"Mumbai, Maharashtra",Unknown,Lead,,,"Role - Generative AI - Architect Experience Range - 7 to 10 years Location of Requirement- Mumbai / Pune / Kolkata Required Technical Skill Set - 1.Generative AI systems, with particular expertise in embeddings, vector space models, and multimodal AI. 2.Python and relevant AI/ML libraries (e.g., PyTorch, TensorFlow, Hugging Face). 3.Azure and OpenAI platforms, including fine-tuning and deploying large models. 4.AI practices, with knowledge of AI ethics and compliance standards Must-Have - 1.Lea…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5666091947?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=5DF9C7E58E59CB6C2259DDC9B60BDD8FA98ACAA3
ADZUNA_5734856793,2026-05-20 11:25:18+00:00,ADP,Generative AI Engineer,"Hyderabad, Telangana",Unknown,Unknown,,,"ADP is hiring a highly analytical and detail-oriented Sales Messaging Developer to join our dynamic Sales Messaging team. The ideal candidate will play a crucial role in optimizing our sales messaging strategy through thorough creative messaging skills, technology innovation, data analysis, trend evaluation, and the ability to influence change. This position requires a blend of expertise in messaging trends, data analysis, content management, business intelligence tools, and familiarity with AI…",adzuna_api,missing,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5734856793?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=5698B67CA105CEDFBEE026F727215178CC973585
ADZUNA_5734682299,2026-05-20 07:21:26+00:00,Tata Consultancy Services,Generative AI Engineer,"Bangalore, Karnataka",full_time,Mid,,,"Greetings from TCS! Job Title: GenAI Developer Location: Pune / Bangalore / Delhi Experience Range: 4-8 yrs Job Description: Responsibilities: Strong Python development experience Hands-on experience with Vertex AI and Gemini models Experience building RAG pipelines on GCP Agent orchestration frameworks (Agent Builder, LangChain) Vector search and embedding techniques Cloud-native development on GCP Minimum Qualification: 15 years of full-time education",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5734682299?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=622641DD8EB845058B0CA36D9F1784EA40EFDAFA
ADZUNA_5730010411,2026-05-15 09:19:56+00:00,Impact Analytics,Lead AI Engineer,"Bangalore, Karnataka",Unknown,Lead,,,"About Impact Analytics Impact Analytics™ (Series D Funded) delivers AI-native SaaS solutions and consulting services that help companies maximize profitability and customer satisfaction through deeper data insights and predictive analytics. With a fully integrated, end-to-end platform for planning, forecasting, merchandising, pricing, and promotions, Impact Analytics empowers companies to make smarter decisions based on real-time insights rather than relying on last year’s inputs to forecast an…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5730010411?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=6454E90719E88DA1D2156E46EF8C29B50AF60111
ADZUNA_5731319573,2026-05-16 15:36:12+00:00,C5i,Agentic AI Engineer,"Bangalore, Karnataka",Unknown,Unknown,,,"We are seeking a highly skilled Agentic Al Specialist with years of experience in machine learning, deep learning, & Al research with a focus on generative models. The ideal candidate will have strong expertise in data science, machine learning, and generative Al with specific experience in document detail extraction, feature engineering, data processing using Python, and familiarity with tools such as Streamlit for data app creation. The candidate must also possess advanced skills in prompt en…",adzuna_api,missing,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5731319573?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=D1F5EC793616B721F193620172480EBD0504FF0E
ADZUNA_5716670775,2026-05-02 11:07:17+00:00,datavruti,Lead AI Engineer,"Bangalore, Karnataka",Unknown,Lead,,,"Hiring for: US-based Construction AI-Robotics company About the Role As a core member of the AI Research team you'll turn cutting-edge, vision-language and diffusion advances into robust real-time systems that see reason and act on dynamic construction sites. Key Responsibilities Research & innovate diffusion-based generative models for photorealistic wall-surface simulation, defect synthesis and domain adaptation. Architect and train Vision-Language Models (VLMs) and Vision-Language Action Mod…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5716670775?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=B89E894D75B6821F04541C22616A4764E8BE5BB3
ADZUNA_5737567055,2026-05-22 17:50:06+00:00,Upcar.ai,Generative AI Engineer,India,Unknown,Lead,,,"Cracked GenAI Full-Stack Engineers — Hyderabad (In-Office) Apply here: https://docs.google.com/forms/d/e/1FAIpQLSdA9_w5qQSCMRFrVZghygFoptZZzl5E5Zrxx4ZlkQPilPK9YQ/viewform?usp=header We're hiring a small number of exceptional full-stack engineers to build GenAI products at Upcar. Mid to senior. In-person, Hyderabad. What you'll do Ship AI-powered products end to end. Models, backend, frontend, evals, infra — whatever it takes. You'll work directly with founders/leadership, move fast, and own wha…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5737567055?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=EF9D5E0E70A1F8F1D9F8A89196FE74DED504CDA7
ADZUNA_5737566657,2026-05-22 17:50:01+00:00,TAC Security,Generative AI Engineer,"Chandigarh, India",Unknown,Unknown,,,"Key Responsibilities AI/ML & Model Development Develop and implement machine learning and deep learning models for various use cases Work with supervised and unsupervised learning techniques, including model evaluation and optimization Train, fine-tune, and deploy ML models in production environments LLMs & Generative AI Build applications using Large Language Models (LLMs), including OpenAI and open-source models (e.g., LLaMA, Mistral) Design and optimize prompt engineering strategies Develop …",adzuna_api,missing,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5737566657?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=E01F5845D80B0852BFBA69E84F148ABA33DF7B3F
ADZUNA_5737564109,2026-05-22 17:48:05+00:00,ThinkVerge,Lead /Senior AI Engineer,"New Delhi, Delhi",Unknown,Lead,,,"Role Overview ThinkVerge is looking for a highly technical Senior / Lead AI Engineer to lead the development of production-grade Generative AI and Agentic AI systems for enterprise and government use cases. This role is focused on building scalable AI applications beyond prototypes and demos, including: Enterprise AI copilots Multi-agent workflows RAG systems AI automation pipelines Intelligent workflow orchestration systems The ideal candidate should have strong hands-on expertise in: LLMs & A…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5737564109?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=B211592204E181BF92C2828C4000815C146A5539
ADZUNA_5730011671,2026-05-15 09:21:44+00:00,Xebia,Lead Gen AI Engineer,"Bangalore, Karnataka",Unknown,Lead,,,"Job Title : Lead Gen AI Engineer Job location : Bengaluru Exp : 8-14 years Position Overview : We are looking for a highly skilled – AI/LLM Engineer with strong expertise in building and deploying enterprise-grade Generative AI and Agentic AI solutions. The ideal candidate should have deep hands-on experience in Python, LangChain, LangGraph, LangFlow, RAG architectures, LLM deployment, AI agents, MCP servers, tool integrations, and memory orchestration frameworks. This role requires strong engi…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5730011671?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=9C255DA85B4FA5E72D1A094B4A899AD1CEC8EA4C
ADZUNA_5731317395,2026-05-16 15:33:28+00:00,Seceon Inc.,AI Engineer (25 Position),India,full_time,Unknown,,,"Company Description Seceon is a next-generation cybersecurity platform dedicated to empowering enterprises, Managed Service Providers (MSPs), and Managed Security Service Providers (MSSPs) to detect, respond, and remediate threats in real-time. Combining innovative technologies like AI, machine learning, and dynamic threat models, Seceon provides a unified solution integrating SIEM, SOAR, UEBA, EDR, and more, effectively replacing dozens of individual tools. Known for scalability, the platform …",adzuna_api,missing,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5731317395?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=81FFB72DAD6902F56D5A2CE1C72B3A67FDC926D5
ADZUNA_5712897474,2026-04-29 00:39:20+00:00,Coforge,Lead Generative AI Engineer,"Noida, Ghaziabad",Unknown,Lead,,,"Title: Lead Generative AI Engineer Location: Noida, Hyderabad, Pune Years of Experience: 5 Years Technical Expertise Deep, hands‑on experience in AWS‑based application and platform development , with a strong understanding of cloud‑native architecture, scalability, security, and cost optimisation. Proven experience in designing and building LLM‑based AI agents , including real‑world use cases beyond experimentation or PoCs. Strong understanding of agentic workflows , including: Multi‑step plann…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5712897474?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=E6CC54565D09445D8E3C2D6A6AC3A72F0FF01327
ADZUNA_5711046104,2026-04-26 18:26:52+00:00,AstraZeneca,Director - AI Engineering Lead,"Chennai, Tamil Nadu",Unknown,Lead,,,"Role Title: Director - AI Engineering Lead Location: Chennai/Bengaluru - India We are one purpose-led global organisation. The enablers and innovators, ensuring that we can fulfil our mission to push the boundaries of science and discover and develop life-changing medicines. We take pride in working close to the cause, opening the locks to save lives, ultimately making a massive difference to the outside world. AstraZeneca (AZ) is in a period of strong growth and our employees have a united pur…",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5711046104?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=B693A217D5EB12AFD1948596173E441FC0CF3571
ADZUNA_5721568532,2026-05-07 16:25:18+00:00,Ascendion,Senior Gen AI Engineer,"Bangalore, Karnataka",Unknown,Lead,,,Role Overview We are seeking a Senior GenAI Engineer with 5–7 years of experience who has independently built and deployed scalable GenAI systems. You will play a critical role in designing robust architectures and owning end-to-end delivery of production-grade AI applications. Key Responsibilities Design and implement scalable GenAI and RAG-based architectures Lead development using LangChain / LangGraph and advanced orchestration techniques Architect and optimize vector search systems and emb…,adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5721568532?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=62ED5F3FA21744ABD868CF0DD6A0B9FCFE202E5E
ADZUNA_5724824040,2026-05-10 08:50:26+00:00,alliantgroup,Senior Gen AI Engineer,"Hyderabad, Telangana",Unknown,Senior,,,"Experience : 5 – 6 Years Job Skills : Key Responsibilities Design and develop end‑to‑end AI and GenAI solutions leveraging Azure AI services. Build LLM‑driven applications using Retrieval Augmented Generation (RAG), grounding strategies, and evaluation techniques. Develop agent‑based systems using LangChain, LangGraph, Azure Foundry Agents, and Microsoft Agent Framework. Apply data science fundamentals to feature engineering, data preparation, retrieval relevance, and model evaluation. Develop …",adzuna_api,text_derived,missing,0.0,,,,ai engineer,India,https://www.adzuna.in/land/ad/5724824040?se=EEQ5hKlW8RGTDdJK-7cL6w&utm_medium=api&utm_source=f82dfe0b&v=852EE5848F8E276FC67F612AD31CAD6AD8A3C5C3
ADZUNA_5697209647,2026-04-12 08:35:20+00:00,Simplify Healthcare,Artificial Intelligence Engineer,India,Unknown,Lead,,,"About the Company : Simplify Healthcare is a leading healthcare IT company, founded in 2008, dedicated to empowering health insurance providers through cloud-based, automation-driven solutions. Our latest venture — an agentic AI platform — leverages cutting-edge language models and retrieval-augmented generation (RAG) to revolutionize payer operations. About the Role : As a Sr. Software Engineer- AI & ML, you’ll be at the core of designing and building our agentic AI and conversational intellig…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5697209647?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=E3E1A995D94D2B05AEEF3DA3F6BB252135BB2373
ADZUNA_5675448969,2026-03-23 01:40:06+00:00,Topcoder,NLP Engineer,"Noida, Ghaziabad",Unknown,Lead,,,"Job Description Job Summary We are seeking an experienced Natural Language Processing (NLP) Engineer with strong Generative AI expertise to lead the design, development, and deployment of advanced language intelligence solutions. The ideal candidate will bring deep expertise in core NLP techniques, transformer architectures, and language understanding, along with hands-on experience in large language models (LLMs), prompt engineering, model fine-tuning, reasoning techniques, evaluation framewor…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5675448969?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5700910297,2026-04-16 07:37:45+00:00,Krazy Mantra It,NLP Engineer,"Pune, Maharashtra",Unknown,Unknown,,,"Responsibilities: Design, develop, and implement NLP models and algorithms for various applications. Preprocess and clean large volumes of text data for model training. Implement feature extraction and representation techniques from text data. Train, fine-tune, and evaluate NLP models using machine learning frameworks. Develop Named Entity Recognition (NER) systems to extract entities and relationships from unstructured text. Build and optimize sentiment analysis models to classify opinions in …",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5700910297?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5720979659,2026-05-07 05:50:31+00:00,Databuzz,Nlp Software Engineer,"Hyderabad, Telangana",full_time,Unknown,,,"Job Description NLP engineer : Exp - 4 yrs We are looking for a skilled NLP/ AI-ML Engineer with hands-on experience in designing, developing, and deploying conversational AI solutions across multiple platforms. Key Responsibilities Design and develop end-to-end chatbot solutions Create and optimize conversation flows, intents, and NLP models Integrate chatbots with APIs, payment gateways, and CRM tools Monitor, enhance, and improve chatbot performance and user experience Pls mail profile to (e…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5720979659?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5711044413,2026-04-26 18:23:57+00:00,Jetty AI,Artificial Intelligence Intern,India,contract,Entry,,,AI Research Intern — Publish With Us at Jetty AI We are hiring an AI Research Intern to help publish real technical research emerging from Jetty AI systems including memory architectures for LLMs agent workflows and longitudinal personalization platforms like GutBut. This is not a literature review internship. You will help turn working production ideas into publishable research. Current research areas include persistent memory for AI systems agent reasoning architectures evaluation pipelines …,adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5711044413?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=8E6B03A9098DF41F4B9CF2CC0D7EAEC136DC9451
ADZUNA_5720301165,2026-05-06 16:16:25+00:00,Helo.ai by VivaConnect,Artificial Intelligence Engineer,"Mumbai, Maharashtra",Unknown,Lead,,,"Join Our Team as an AI Engineer at Helo.ai by VivaConnect Location: Andheri, Mumbai Working Days: Monday to Friday Work Mode: Work from Office About Helo.ai At Helo.ai by VivaConnect, we enable businesses to connect with their customers through powerful engagement channels at scale. • SMS, WhatsApp, RCS, Voice, and Contact Centre solutions • 24 years of industry expertise • 30 billion engagements handled annually • Partnerships with Meta, Google, and leading telecom operators We power comm…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5720301165?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=39F33637052AFF31BFA0C6578B1CB4DE21A2F5A5
ADZUNA_5722259879,2026-05-08 05:50:51+00:00,Evalueserve,Engineer- NLP,India,full_time,Unknown,,,"Job Description Job Summary We are seeking a highly skilled and detail-oriented AI Engineer to join our team. In this role, you will design and implement cutting-edge ML/DL models and leverage NLP techniques for text analytics and conversational AI. You will also develop enterprise-grade generative AI solutions, including RAG optimization, LLM evaluation, and fine-tuning, while ensuring scalability, data quality, and feasibility to deliver robust, high-performance AI applications. Key Responsib…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5722259879?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5737576338,2026-05-22 17:52:17+00:00,AiLogic Neural Network Pvt Ltd,Senior Data Scientist,"Hyderabad, Telangana",Unknown,Senior,,,"About the Role We are looking for highly skilled and motivated Data Scientists / NLP Data Scientists / ML Engineers with strong hands-on experience in Machine Learning, Natural Language Processing (NLP), and Large Language Models (LLMs) . The ideal candidate should have practical exposure to building and deploying ML/NLP solutions in production environments, especially involving LLM fine-tuning, RAG pipelines, embeddings, and vector databases . Key Responsibilities Design, build, train, and opt…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5737576338?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=4C4266DCC8188A9A4868F09EA4023D044490B13F
ADZUNA_5732318726,2026-05-17 15:40:47+00:00,Turing,Remote Data Engineer - 78243,"Bangalore, Karnataka",remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732318726?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=BCDB90DD46CE2A7675D4093BE675C3F3307E8571
ADZUNA_5732319444,2026-05-17 15:41:16+00:00,Turing,Remote Data Engineer - 78243,"Mumbai, Maharashtra",remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732319444?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=3ED13F5D5D9FF8857BF795C4B162B37687523183
ADZUNA_5732317913,2026-05-17 15:39:31+00:00,Turing,Remote Data Engineer - 78243,"Kolkata, West Bengal",remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732317913?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=ABE957A4D18790CB1DA269FB8C45F247CACC6F14
ADZUNA_5732386367,2026-05-17 17:43:08+00:00,Turing,Remote Data Engineer - 78243,"Chennai, Tamil Nadu",remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732386367?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=0CD5A16E5AE6248BCED9CA7F37FAC9EA02734C24
ADZUNA_5732317536,2026-05-17 15:38:52+00:00,Turing,Remote Data Engineer - 78243,India,remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732317536?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=43359AF458E78C8B4565F16674447A419D26FB76
ADZUNA_5732318883,2026-05-17 15:40:59+00:00,Turing,Remote Data Engineer - 78243,"Hyderabad, Telangana",remote,Lead,,,"ABOUT THE ROLE: The TDD's multi-modal expertise capture pipeline and Graph RAG branch of the Hybrid architecture require a dedicated data engineer who builds and operates the document ingestion pipeline, chunking engine, vector database indexing, retrieval/re-ranking pipeline, golden dataset management system, and data pool routing infrastructure. This role executes the data architecture designs produced by the IC6 Data Engineer and operates the data infrastructure throughout the engagement. Pr…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5732318883?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=71ADE35E49D0CB04F42A2420FD5A393C50E6B3C8
ADZUNA_5728304938,2026-05-14 02:14:17+00:00,Observe.AI,Senior Machine Learning Engineer - NLP,"Bangalore, Karnataka",Unknown,Senior,,,"About Us Observe.AI is the AI Agents platform for customer experience, designed to help organizations deliver faster, smarter, and more efficient customer service at scale. The platform enables businesses to deploy specialized AI agents that autonomously execute work across the full CX lifecycle—from handling customer conversations to supporting frontline teams and optimizing operations. Each AI agent is purpose-built for a specific role, equipped to understand context, make decisions, take act…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5728304938?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5702090850,2026-04-17 07:31:43+00:00,Maimsd Technology,Senior Machine Learning Engineer - NLP/Python,"Bangalore, Karnataka",Unknown,Senior,,,"Senior Machine Learning Engineer - NLP/Python We are seeking a highly skilled Senior Machine Learning Engineer to join our team and contribute to cutting-edge projects. As a key member of our data science team, you will leverage your expertise in machine learning, natural language processing, and data engineering to develop innovative solutions that drive business value. Key Responsibilities Machine learning model development is a primary responsibility, involving the design, development, and d…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5702090850?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5702090686,2026-04-17 07:31:38+00:00,Maimsd Technology,Senior Machine Learning Engineer - NLP/Python,"Pune, Maharashtra",Unknown,Senior,,,"Senior Machine Learning Engineer - NLP/Python We are seeking a highly skilled Senior Machine Learning Engineer to join our team and contribute to cutting-edge projects. As a key member of our data science team, you will leverage your expertise in machine learning, natural language processing, and data engineering to develop innovative solutions that drive business value. Key Responsibilities Machine learning model development is a primary responsibility, involving the design, development, and d…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5702090686?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5679803905,2026-03-27 06:28:00+00:00,Siemens,Lead AIML Engineer - NLP & Generative AI,"Bangalore, Karnataka",hybrid,Lead,,,"We are looking for Lead Software Engineer (AIML Engineer '' NLP & Generative AI) , You'll make an impact by Architect and lead the development of NLP and Generative AI solutions, including LLM integration, RAG pipelines, and multi-agent frameworks. Design and optimize retrieval systems using knowledge graphs and vector databases, improving contextual accuracy and semantic relevance in RAG workflows. Apply advanced techniques (e.g., document chunking strategies, rerankers, hybrid retrieval, quer…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5679803905?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5728101800,2026-05-13 18:57:10+00:00,Apptad,Client Partner – Technology Staffing & Strategic Accounts,"Noida, Ghaziabad",Unknown,Unknown,,,"Job Title: Client Partner – Technology Staffing & Strategic Accounts Department: Recruitment Location: Noida (Onsite) About Apptad Technologies: Apptad Technologies is a global technology consulting, AI transformation, and staff augmentation company helping enterprises build scalable digital and AI-driven capabilities across global markets. Our expertise spans: AI & Generative AI Transformation Data Engineering & Analytics Cloud & Digital Engineering Enterprise Technology Consulting GCC Enablem…",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5728101800?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=1AF7F1798C668A2FAD1F8B58E195D127A8268353
ADZUNA_5730228709,2026-05-15 15:24:42+00:00,Cyfuture,Vice President of Artificial Intelligence,"Noida, Ghaziabad",Unknown,Lead,,,"About the Company Cyfuture India Pvt. Ltd. is committed to driving innovation and excellence in AI and product development. Our mission is to lead the market in AI-led digital transformation, fostering a culture of collaboration and growth. About the Role We are seeking a highly experienced AI Technology Leader who can drive the strategy, architecture, development, and scaling of AI-powered enterprise products and platforms. Responsibilities AI & Product Leadership Define and execute the organi…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/land/ad/5730228709?se=zB6UiKlW8RGWQvEe2bTbLw&utm_medium=api&utm_source=f82dfe0b&v=4D230CCAB2B49851E663CAAF84FF20FBF0154732
ADZUNA_5679804139,2026-03-27 06:28:02+00:00,Siemens,Senior AI/ML Engineer - NLP & Generative AI,"Bangalore, Karnataka",Unknown,Senior,,,"We are looking for Senior Software Engineer (AI/ML'' NLP & Generative AI) , You'll make an impact by Design, develop, and optimize NLP-driven AI solutions using state-of-the-art models and techniques (NER, embeddings, summarization, etc.). Build and productionize RAG pipelines and agentic workflows to support intelligent, context aware applications. Fine-tune, prompt-engineer, and deploy LLMs (OpenAI, Anthropic, Falcon, LLaMA, etc.) for domain-specific use cases. Collaborate with data scientist…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5679804139?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5689136137,2026-04-04 02:10:58+00:00,Suki,Machine Learning Engineer III (NLP),"Bangalore, Karnataka",Unknown,Lead,,,"What we want to accomplish and why we need you Suki is a leading technology company that provides AI voice solutions for healthcare. Its mission is to reimagine the healthcare technology stack, making it invisible and assistive to lift the administrative burden from clinicians. Its flagship product is Suki Assistant, an AI assistant that uses generative AI to automatically create clinical documentation by ambiently listening to patient-clinician conversations. Suki helps clinicians complete not…",adzuna_api,text_derived,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5689136137?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5645711532,2026-02-26 08:16:32+00:00,Rocket Software,AI Engineer (Agentic Operations) - NLP,"Chennai, Tamil Nadu",Unknown,Unknown,,,"It's fun to work in a company where people truly BELIEVE in what they're doing Job Description Summary: Rocket's Data Modernization Business Unit aids customers in managing, governing, and maximizing the value of their enterprise data assets. Our clientele comprises many Fortune 500 companies, including some of the world's largest banks, insurance companies, and manufacturing organizations. We are currently seeking motivated and innovative individuals to join our applied machine learning team. …",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5645711532?utm_medium=api&utm_source=f82dfe0b
ADZUNA_5645711531,2026-02-26 08:16:32+00:00,Rocket Software,AI Engineer (Agentic Operations) - NLP,"Pune, Maharashtra",Unknown,Unknown,,,"It's fun to work in a company where people truly BELIEVE in what they're doing Job Description Summary: Rocket's Data Modernization Business Unit aids customers in managing, governing, and maximizing the value of their enterprise data assets. Our clientele comprises many Fortune 500 companies, including some of the world's largest banks, insurance companies, and manufacturing organizations. We are currently seeking motivated and innovative individuals to join our applied machine learning team. …",adzuna_api,missing,missing,0.0,,,,nlp engineer,India,https://www.adzuna.in/details/5645711531?utm_medium=api&utm_source=f82dfe0b
