job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label
JOB00307,2025-05-15,QuantEdge Solutions,Data Engineer,Hyderabad,Full-time,Mid,12,20,"QuantEdge Solutions is hiring a Data Engineer in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Warehousing, ETL, LangChain, Model Evaluation, Prompt Engineering, Python, RAG, SQL, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00308,2025-06-11,FutureWorks Analytics,Senior AI Engineer,Gurgaon,Full-time,Senior,23,28,"FutureWorks Analytics is hiring a Senior AI Engineer in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, LLM, LangChain, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, SQL, Scikit-learn and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00309,2025-07-18,CareerMap Technologies,Senior Data Scientist,Noida,Full-time,Senior,22,29,"CareerMap Technologies is hiring a Senior Data Scientist in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Gemini API, LangChain, Machine Learning, Model Evaluation, Power BI, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00310,2025-08-20,MetroTech Labs,Senior NLP Engineer,Pune,Full-time,Senior,20,26,"MetroTech Labs is hiring a Senior NLP Engineer in Pune. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Gemini API, Information Extraction, LLM, LangChain, Machine Learning, Model Evaluation, Natural Language Processing, Prompt Engineering, Python, RAG, Semantic Search, Sentence Transformers and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00311,2025-09-14,InsightWorks Global,Associate Research Analyst,Hyderabad,Full-time,Associate,9,17,"InsightWorks Global is hiring a Associate Research Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, LLM, LangChain, Market Research, SQL, Semantic Search, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00312,2025-10-22,InsightWorks Global,Associate AI Engineer,Coimbatore,Full-time,Associate,11,16,"InsightWorks Global is hiring a Associate AI Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, Data Visualization, Excel, LLM, LangChain, Machine Learning, OpenAI API, Prompt Engineering, Python, RAG, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00313,2025-11-06,TalentGraph AI,Associate Business Analyst,Hyderabad,Full-time,Associate,8,12,"TalentGraph AI is hiring a Associate Business Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, Excel, Gemini API, KPI Reporting, LLM, LangChain, Machine Learning, OpenAI API, Prompt Engineering, RAG, SQL, Scikit-learn, Semantic Search, Stakeholder Communication, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00314,2025-12-01,CareerMap Technologies,Senior NLP Engineer,Hyderabad,Contract,Senior,23,29,"CareerMap Technologies is hiring a Senior NLP Engineer in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Gemini API, Information Extraction, LLM, Natural Language Processing, OpenAI API, Power BI, Prompt Engineering, Python, RAG, Semantic Search, Sentence Transformers, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00315,2026-01-23,CareerMap Technologies,Junior Data Scientist,Chennai,Full-time,Entry,6,14,"CareerMap Technologies is hiring a Junior Data Scientist in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00316,2026-02-15,MetroTech Labs,Associate AI Engineer,Gurgaon,Full-time,Associate,9,14,"MetroTech Labs is hiring a Associate AI Engineer in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, ETL, LLM, LangChain, Model Evaluation, Prompt Engineering, Python, RAG, Scikit-learn, Semantic Search and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00317,2026-03-24,QuantEdge Solutions,Associate Business Analyst,Coimbatore,Full-time,Associate,6,13,"QuantEdge Solutions is hiring a Associate Business Analyst in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, ETL, Excel, Gemini API, KPI Reporting, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, RAG, SQL, Spark, Stakeholder Communication, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00318,2026-04-21,QuantEdge Solutions,Research Analyst,Hyderabad,Full-time,Mid,10,15,"QuantEdge Solutions is hiring a Research Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Gemini API, LLM, LangChain, Machine Learning, Market Research, Model Evaluation, OpenAI API, RAG, SQL, Semantic Search and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00319,2026-05-09,CareerMap Technologies,NLP Engineer,Bangalore,Contract,Mid,15,24,"CareerMap Technologies is hiring a NLP Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include ETL, Excel, Gemini API, Information Extraction, LLM, Machine Learning, Natural Language Processing, Python, RAG, Semantic Search, Sentence Transformers, Spark, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00320,2024-01-04,BrightPath Analytics,Senior ML Engineer,Chennai,Full-time,Senior,21,29,"BrightPath Analytics is hiring a Senior ML Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, Excel, MLOps, Machine Learning, Model Evaluation, Python and Scikit-learn. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00321,2024-02-07,TalentGraph AI,Business Analyst,Bangalore,Full-time,Mid,13,20,"TalentGraph AI is hiring a Business Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, ETL, Econometrics, Excel, KPI Reporting, Prompt Engineering, SQL, Scikit-learn, Semantic Search, Spark and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00322,2024-03-11,TalentGraph AI,Associate Research Analyst,Bangalore,Full-time,Associate,6,13,"TalentGraph AI is hiring a Associate Research Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, Econometrics, Economic Analysis, Gemini API, Market Research, Power BI, SQL, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00323,2024-04-12,Nexa Workforce,ML Engineer,Hyderabad,Contract,Mid,13,17,"Nexa Workforce is hiring a ML Engineer in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, Docker, Gemini API, LangChain, MLOps, Machine Learning, Model Evaluation, Prompt Engineering, Python, SQL, Scikit-learn, Semantic Search and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00324,2024-05-01,QuantEdge Solutions,Junior Business Analyst,Chennai,Full-time,Entry,6,10,"QuantEdge Solutions is hiring a Junior Business Analyst in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, Excel, KPI Reporting, LLM, LangChain, Prompt Engineering, SQL, Stakeholder Communication and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00325,2024-06-03,PeopleData Systems,Associate Data Scientist,Noida,Full-time,Associate,8,13,"PeopleData Systems is hiring a Associate Data Scientist in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Machine Learning, Model Evaluation, OpenAI API, Power BI, Python, SQL, Scikit-learn, Semantic Search, Spark, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00326,2024-07-17,CareerMap Technologies,Business Analyst,Delhi NCR,Full-time,Mid,12,21,"CareerMap Technologies is hiring a Business Analyst in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, Excel, KPI Reporting, Machine Learning, Model Evaluation, SQL, Scikit-learn and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00327,2024-08-10,FutureWorks Analytics,Associate AI Engineer,Bangalore,Full-time,Associate,11,16,"FutureWorks Analytics is hiring a Associate AI Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, Econometrics, Excel, LLM, LangChain, Prompt Engineering, Python, RAG, Spark, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00328,2024-09-01,CareerMap Technologies,Associate Research Analyst,Bangalore,Full-time,Associate,9,13,"CareerMap Technologies is hiring a Associate Research Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Machine Learning, Market Research, Model Evaluation, Prompt Engineering, SQL, Semantic Search and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00329,2024-10-08,CareerMap Technologies,Business Analyst,Mumbai,Full-time,Mid,13,18,"CareerMap Technologies is hiring a Business Analyst in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Business Recommendations, Data Visualization, ETL, Econometrics, Excel, Gemini API, KPI Reporting, LangChain, Model Evaluation, OpenAI API, SQL, Scikit-learn and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00330,2024-11-21,FutureWorks Analytics,Research Analyst,Bangalore,Full-time,Mid,13,20,"FutureWorks Analytics is hiring a Research Analyst in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Econometrics, Economic Analysis, LLM, Machine Learning, Market Research, Model Evaluation, OpenAI API, Prompt Engineering, Python, SQL, Scikit-learn, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00331,2024-12-17,Nexa Workforce,Data Analyst,Gurgaon,Internship,Mid,11,18,"Nexa Workforce is hiring a Data Analyst in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Excel, KPI Reporting, LangChain, Model Evaluation, Power BI, SQL, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00332,2025-01-14,QuantEdge Solutions,Data Scientist,Coimbatore,Full-time,Mid,14,20,"QuantEdge Solutions is hiring a Data Scientist in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, Econometrics, Excel, Machine Learning, Model Evaluation, OpenAI API, Power BI, Python, SQL, Scikit-learn, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00333,2025-02-02,FutureWorks Analytics,Senior Data Scientist,Hyderabad,Full-time,Senior,20,29,"FutureWorks Analytics is hiring a Senior Data Scientist in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, Gemini API, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Python, SQL, Scikit-learn, Semantic Search and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00334,2025-03-03,MetroTech Labs,Junior Business Analyst,Delhi NCR,Full-time,Entry,4,14,"MetroTech Labs is hiring a Junior Business Analyst in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, ETL, Excel, Gemini API, KPI Reporting, Model Evaluation, OpenAI API, Prompt Engineering, SQL and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00335,2025-04-16,SkillBridge Insights,Data Scientist,Delhi NCR,Full-time,Mid,15,25,"SkillBridge Insights is hiring a Data Scientist in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Gemini API, LLM, Machine Learning, Model Evaluation, OpenAI API, Python, SQL, Scikit-learn, Semantic Search, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00336,2025-05-08,MetroTech Labs,Junior AI Engineer,Noida,Full-time,Entry,8,15,"MetroTech Labs is hiring a Junior AI Engineer in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, Gemini API, LLM, LangChain, Power BI, Prompt Engineering, Python, RAG, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00337,2025-06-13,InsightWorks Global,ML Engineer,Coimbatore,Full-time,Mid,16,24,"InsightWorks Global is hiring a ML Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, ETL, MLOps, Machine Learning, Model Evaluation, Power BI, Prompt Engineering, Python, Scikit-learn, Semantic Search and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00338,2025-07-24,InsightWorks Global,Associate AI Engineer,Pune,Full-time,Associate,10,17,"InsightWorks Global is hiring a Associate AI Engineer in Pune. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, ETL, Gemini API, LLM, LangChain, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, Semantic Search, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00339,2025-08-08,SkillBridge Insights,Associate Data Scientist,Chennai,Full-time,Associate,11,21,"SkillBridge Insights is hiring a Associate Data Scientist in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, LLM, Machine Learning, Model Evaluation, Power BI, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search, Spark and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00340,2025-09-01,MetroTech Labs,Data Scientist,Delhi NCR,Contract,Mid,15,19,"MetroTech Labs is hiring a Data Scientist in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, LLM, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00341,2025-10-08,Nexa Workforce,Senior AI Engineer,Delhi NCR,Full-time,Senior,23,31,"Nexa Workforce is hiring a Senior AI Engineer in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Gemini API, LLM, LangChain, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, SQL, Semantic Search, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00342,2025-11-14,SkillBridge Insights,Senior NLP Engineer,Mumbai,Contract,Senior,22,30,"SkillBridge Insights is hiring a Senior NLP Engineer in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, Information Extraction, LLM, Natural Language Processing, Prompt Engineering, Python, RAG, Scikit-learn, Semantic Search, Sentence Transformers and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00343,2025-12-13,Nexa Workforce,NLP Engineer,Bangalore,Full-time,Mid,15,25,"Nexa Workforce is hiring a NLP Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Econometrics, Gemini API, Information Extraction, LLM, LangChain, Model Evaluation, Natural Language Processing, Prompt Engineering, Python, RAG, SQL, Semantic Search and Sentence Transformers. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00344,2026-01-02,MetroTech Labs,Associate ML Engineer,Coimbatore,Full-time,Associate,10,19,"MetroTech Labs is hiring a Associate ML Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, Docker, Gemini API, LLM, MLOps, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00345,2026-02-15,TalentGraph AI,Associate Data Engineer,Chennai,Full-time,Associate,11,21,"TalentGraph AI is hiring a Associate Data Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Warehousing, ETL, LLM, Machine Learning, OpenAI API, Python, SQL, Spark, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00346,2026-03-24,TalentGraph AI,Data Analyst,Noida,Full-time,Mid,11,15,"TalentGraph AI is hiring a Data Analyst in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, Gemini API, KPI Reporting, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Power BI, RAG, SQL, Scikit-learn, Semantic Search, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00347,2026-04-15,TalentGraph AI,Associate Data Analyst,Chennai,Full-time,Associate,7,17,"TalentGraph AI is hiring a Associate Data Analyst in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Excel, Gemini API, KPI Reporting, LLM, LangChain, Machine Learning, Power BI, Prompt Engineering, SQL, Scikit-learn, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00348,2026-05-09,CareerMap Technologies,Junior NLP Engineer,Remote India,Contract,Entry,9,13,"CareerMap Technologies is hiring a Junior NLP Engineer in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Econometrics, Gemini API, Information Extraction, LLM, Natural Language Processing, OpenAI API, Python, RAG, Semantic Search, Sentence Transformers, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00349,2024-01-01,Nexa Workforce,NLP Engineer,Remote India,Full-time,Mid,12,16,"Nexa Workforce is hiring a NLP Engineer in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Information Extraction, LLM, Natural Language Processing, Power BI, Python, RAG, SQL, Semantic Search, Sentence Transformers, Spark and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00350,2024-02-09,QuantEdge Solutions,Senior NLP Engineer,Mumbai,Full-time,Senior,20,26,"QuantEdge Solutions is hiring a Senior NLP Engineer in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Information Extraction, LLM, Machine Learning, Natural Language Processing, Power BI, Python, RAG, Semantic Search, Sentence Transformers and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00351,2024-03-02,CareerMap Technologies,Research Analyst,Mumbai,Contract,Mid,13,17,"CareerMap Technologies is hiring a Research Analyst in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Market Research, Power BI, SQL, Scikit-learn, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00352,2024-04-07,SkillBridge Insights,Junior Data Scientist,Hyderabad,Full-time,Entry,8,13,"SkillBridge Insights is hiring a Junior Data Scientist in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, Machine Learning, Model Evaluation, Python, SQL, Scikit-learn, Semantic Search, Spark, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00353,2024-05-06,PeopleData Systems,Senior Data Engineer,Noida,Full-time,Senior,20,27,"PeopleData Systems is hiring a Senior Data Engineer in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Warehousing, ETL, LangChain, Power BI, Python, SQL, Spark and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00354,2024-06-12,MetroTech Labs,Junior AI Engineer,Delhi NCR,Full-time,Entry,8,18,"MetroTech Labs is hiring a Junior AI Engineer in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, ETL, Excel, LLM, LangChain, Prompt Engineering, Python, RAG, Scikit-learn, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00355,2024-07-02,PeopleData Systems,Business Analyst,Delhi NCR,Full-time,Mid,13,23,"PeopleData Systems is hiring a Business Analyst in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Business Recommendations, Data Visualization, Excel, KPI Reporting, LLM, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, SQL, Stakeholder Communication and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00356,2024-08-14,PeopleData Systems,Junior Data Engineer,Noida,Full-time,Entry,6,14,"PeopleData Systems is hiring a Junior Data Engineer in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Warehousing, ETL, Excel, Model Evaluation, Power BI, Python, SQL, Spark and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
