job_id,posted_date,location,job_title,role_label,skill,month
INDIA2025_11025023481,2026-05-21,Bengaluru,Azure DevOps Engineer,ML Engineer,CI/CD,2026-05
INDIA2025_11025023481,2026-05-21,Bengaluru,Azure DevOps Engineer,ML Engineer,Docker,2026-05
INDIA2025_230925930204,2026-05-13,Mysuru,Java Full Stack Developer,Data Analyst,Git,2026-05
INDIA2025_230925930204,2026-05-13,Mysuru,Java Full Stack Developer,Data Analyst,Java,2026-05
INDIA2025_230925930204,2026-05-13,Mysuru,Java Full Stack Developer,Data Analyst,SQL,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,AWS,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,Azure,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,Python,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,SQL,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,Excel,2026-05
INDIA2025_250925009941,2026-05-15,Ahmedabad,Data Analyst,Data Analyst,Power BI,2026-05
INDIA2025_250925028756,2026-05-15,Hyderabad,Reporting Analyst,Data Analyst,Excel,2026-05
INDIA2025_250925028756,2026-05-15,Hyderabad,Reporting Analyst,Data Analyst,KPI Reporting,2026-05
INDIA2025_250925028756,2026-05-15,Hyderabad,Reporting Analyst,Data Analyst,Power BI,2026-05
INDIA2025_250925028756,2026-05-15,Hyderabad,Reporting Analyst,Data Analyst,Tableau,2026-05
INDIA2025_290925020512,2026-05-19,"Hyderabad, Chennai, Bengaluru",Azure Devops Engineer-8 To 16 Years,ML Engineer,Agile,2026-05
INDIA2025_290925020512,2026-05-19,"Hyderabad, Chennai, Bengaluru",Azure Devops Engineer-8 To 16 Years,ML Engineer,Azure,2026-05
INDIA2025_290925020512,2026-05-19,"Hyderabad, Chennai, Bengaluru",Azure Devops Engineer-8 To 16 Years,ML Engineer,APIs,2026-05
INDIA2025_290925020512,2026-05-19,"Hyderabad, Chennai, Bengaluru",Azure Devops Engineer-8 To 16 Years,ML Engineer,Python,2026-05
INDIA2025_210825044564,2026-05-15,Gurugram,Financial Planning Analyst,Data Analyst,Excel,2026-05
INDIA2025_210825044564,2026-05-15,Gurugram,Financial Planning Analyst,Data Analyst,KPI Reporting,2026-05
INDIA2025_210825044564,2026-05-15,Gurugram,Financial Planning Analyst,Data Analyst,Power BI,2026-05
INDIA2025_210825044564,2026-05-15,Gurugram,Financial Planning Analyst,Data Analyst,Tableau,2026-05
INDIA2025_31025001622,2026-05-22,"Chennai, Bengaluru",Hiring For Bigdata Engineer-Tech M-Bangalore/Chennai,Data Engineer,Spark,2026-05
INDIA2025_31025001622,2026-05-22,"Chennai, Bengaluru",Hiring For Bigdata Engineer-Tech M-Bangalore/Chennai,Data Engineer,Bash,2026-05
INDIA2025_31025001622,2026-05-22,"Chennai, Bengaluru",Hiring For Bigdata Engineer-Tech M-Bangalore/Chennai,Data Engineer,PySpark,2026-05
INDIA2025_31025001622,2026-05-22,"Chennai, Bengaluru",Hiring For Bigdata Engineer-Tech M-Bangalore/Chennai,Data Engineer,Python,2026-05
INDIA2025_31025001622,2026-05-22,"Chennai, Bengaluru",Hiring For Bigdata Engineer-Tech M-Bangalore/Chennai,Data Engineer,Scala,2026-05
INDIA2025_230925930220,2026-05-13,Chamarajanagar,Java Full Stack Developer,Data Analyst,Git,2026-05
INDIA2025_230925930220,2026-05-13,Chamarajanagar,Java Full Stack Developer,Data Analyst,Java,2026-05
INDIA2025_230925930220,2026-05-13,Chamarajanagar,Java Full Stack Developer,Data Analyst,SQL,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,AWS,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,Azure,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,CI/CD,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,GCP,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,Kubernetes,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,Kafka,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,APIs,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,Docker,2026-05
INDIA2025_230925930352,2026-05-13,Jangaon,Solution Architect,ML Engineer,Java,2026-05
INDIA2025_260925009061,2026-05-16,Remote,Senior Software Engineer,Data Engineer,AWS,2026-05
INDIA2025_260925009061,2026-05-16,Remote,Senior Software Engineer,Data Engineer,ETL,2026-05
INDIA2025_260925009061,2026-05-16,Remote,Senior Software Engineer,Data Engineer,Snowflake,2026-05
INDIA2025_260925009061,2026-05-16,Remote,Senior Software Engineer,Data Engineer,PySpark,2026-05
INDIA2025_260925009061,2026-05-16,Remote,Senior Software Engineer,Data Engineer,Scala,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,GCP,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,Airflow,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,Spark,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,MLOps,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,Git,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,PySpark,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,Python,2026-05
INDIA2025_230925929988,2026-05-13,Hybrid - Daund,Fullstack Data Engineer,Data Engineer,Scala,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,Azure,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,Kubernetes,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,MySQL,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,PostgreSQL,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,APIs,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,Java,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,Python,2026-05
INDIA2025_250925006641,2026-05-15,Hybrid - Pune,Java Back End Developer,Data Analyst,SQL,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Azure,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,CI/CD,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Machine Learning,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Natural Language Processing,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,APIs,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Java,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,PySpark,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Python,2026-05
INDIA2025_230925028482,2026-05-13,Remote,Data Science Engineer,Data Scientist,Time Series,2026-05
INDIA2025_300925026268,2026-05-20,"Puducherry, Chennai",Salesforce Developer,Data Engineer,ETL,2026-05
INDIA2025_300925026268,2026-05-20,"Puducherry, Chennai",Salesforce Developer,Data Engineer,APIs,2026-05
INDIA2025_250925000665,2026-05-15,Hybrid - Bengaluru,Lead I - Software Engineering - .Net React C# .Net,Data Analyst,Azure,2026-05
INDIA2025_250925000665,2026-05-15,Hybrid - Bengaluru,Lead I - Software Engineering - .Net React C# .Net,Data Analyst,APIs,2026-05
INDIA2025_250925000665,2026-05-15,Hybrid - Bengaluru,Lead I - Software Engineering - .Net React C# .Net,Data Analyst,Git,2026-05
INDIA2025_250925000665,2026-05-15,Hybrid - Bengaluru,Lead I - Software Engineering - .Net React C# .Net,Data Analyst,SQL,2026-05
INDIA2025_250925003147,2026-05-15,Hybrid - Bengaluru,Python developer full stack,Data Analyst,APIs,2026-05
INDIA2025_250925003147,2026-05-15,Hybrid - Bengaluru,Python developer full stack,Data Analyst,FastAPI,2026-05
INDIA2025_250925003147,2026-05-15,Hybrid - Bengaluru,Python developer full stack,Data Analyst,Python,2026-05
INDIA2025_250925003147,2026-05-15,Hybrid - Bengaluru,Python developer full stack,Data Analyst,SQL,2026-05
INDIA2025_230925039342,2026-05-14,Remote,.NET Software Developer,Data Analyst,SQL,2026-05
INDIA2025_240925030745,2026-05-14,Hybrid - Bengaluru,FullStack React + Node - Virtual Drive on 27th Sep - Bangalore,ML Engineer,AWS,2026-05
INDIA2025_240925030745,2026-05-14,Hybrid - Bengaluru,FullStack React + Node - Virtual Drive on 27th Sep - Bangalore,ML Engineer,MySQL,2026-05
INDIA2025_240925030745,2026-05-14,Hybrid - Bengaluru,FullStack React + Node - Virtual Drive on 27th Sep - Bangalore,ML Engineer,APIs,2026-05
INDIA2025_240925030745,2026-05-14,Hybrid - Bengaluru,FullStack React + Node - Virtual Drive on 27th Sep - Bangalore,ML Engineer,Python,2026-05
INDIA2025_260925919799,2026-05-16,Pune,SAP FIORI Professional,Data Engineer,Python,2026-05
INDIA2025_31025015722,2026-05-23,"Hyderabad, Bengaluru",SAP Native Hana Consultant,Data Analyst,Agile,2026-05
INDIA2025_31025015722,2026-05-23,"Hyderabad, Bengaluru",SAP Native Hana Consultant,Data Analyst,SQL,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Agile,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Jira,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Airflow,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Spark,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,APIs,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Git,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Java,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,PySpark,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Python,2026-05
INDIA2025_230925930041,2026-05-13,Hybrid - Indapur,Senior Data Engineer,Data Engineer,Scala,2026-05
INDIA2025_11025500296,2026-05-21,Hyderabad,Machine Learning Lead Analyst - HIH - Evernorth,Data Scientist,Machine Learning,2026-05
INDIA2025_11025500296,2026-05-21,Hyderabad,Machine Learning Lead Analyst - HIH - Evernorth,Data Scientist,Natural Language Processing,2026-05
INDIA2025_31025013169,2026-05-23,"Hybrid - Hyderabad, Bengaluru",Sdtm Programmer,Data Analyst,SQL,2026-05
INDIA2025_250925011645,2026-05-15,Bengaluru,Senior Java Developer Contract Role Immediate Joiners,Data Analyst,Jira,2026-05
INDIA2025_250925011645,2026-05-15,Bengaluru,Senior Java Developer Contract Role Immediate Joiners,Data Analyst,Kafka,2026-05
INDIA2025_250925011645,2026-05-15,Bengaluru,Senior Java Developer Contract Role Immediate Joiners,Data Analyst,Git,2026-05
INDIA2025_250925011645,2026-05-15,Bengaluru,Senior Java Developer Contract Role Immediate Joiners,Data Analyst,Java,2026-05
INDIA2025_250925011645,2026-05-15,Bengaluru,Senior Java Developer Contract Role Immediate Joiners,Data Analyst,SQL,2026-05
INDIA2025_280725000054,2026-05-19,Gandhinagar,Robotic Teacher,AI Engineer,Python,2026-05
INDIA2025_31025006658,2026-05-22,Noida,Dot Net Developer - Immediate Joiners Only,ML Engineer,Azure,2026-05
INDIA2025_31025006658,2026-05-22,Noida,Dot Net Developer - Immediate Joiners Only,ML Engineer,APIs,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,AWS,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,Azure,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,Kubernetes,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,Kafka,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,Docker,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,Java,2026-05
INDIA2025_300925011673,2026-05-20,Hybrid - Bengaluru,Senior Java Developer,Data Analyst,SQL,2026-05
INDIA2025_230925021875,2026-05-13,Pune(Pune Nashik Highway),Data Engineer,Data Engineer,Airflow,2026-05
INDIA2025_230925021875,2026-05-13,Pune(Pune Nashik Highway),Data Engineer,Data Engineer,ETL,2026-05
INDIA2025_230925021875,2026-05-13,Pune(Pune Nashik Highway),Data Engineer,Data Engineer,Kafka,2026-05
INDIA2025_230925021875,2026-05-13,Pune(Pune Nashik Highway),Data Engineer,Data Engineer,Spark,2026-05
INDIA2025_230925021875,2026-05-13,Pune(Pune Nashik Highway),Data Engineer,Data Engineer,SQL,2026-05
INDIA2025_250925032119,2026-05-15,"Hyderabad, Ahmedabad",.NET Software Developer,Data Analyst,Agile,2026-05
INDIA2025_250925032119,2026-05-15,"Hyderabad, Ahmedabad",.NET Software Developer,Data Analyst,Azure,2026-05
INDIA2025_250925032119,2026-05-15,"Hyderabad, Ahmedabad",.NET Software Developer,Data Analyst,MySQL,2026-05
INDIA2025_250925032119,2026-05-15,"Hyderabad, Ahmedabad",.NET Software Developer,Data Analyst,SQL,2026-05
INDIA2025_250925032119,2026-05-15,"Hyderabad, Ahmedabad",.NET Software Developer,Data Analyst,Data Visualization,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,AWS,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,Azure,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,GCP,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,Bash,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,Linux,2026-05
INDIA2025_230925930687,2026-05-13,Hybrid - Nagarkurnool,Sas Administrator,Data Engineer,Python,2026-05
INDIA2025_260925919581,2026-05-16,Hyderabad,Database Administrator,Data Analyst,GCP,2026-05
INDIA2025_260925919581,2026-05-16,Hyderabad,Database Administrator,Data Analyst,MySQL,2026-05
INDIA2025_260925919581,2026-05-16,Hyderabad,Database Administrator,Data Analyst,PostgreSQL,2026-05
INDIA2025_260925919581,2026-05-16,Hyderabad,Database Administrator,Data Analyst,SQL,2026-05
INDIA2025_90625014966,2026-05-16,"Pune, Bengaluru, Mumbai (All Areas)",Database/ETL testing Python and SQL,Data Analyst,ETL,2026-05
INDIA2025_90625014966,2026-05-16,"Pune, Bengaluru, Mumbai (All Areas)",Database/ETL testing Python and SQL,Data Analyst,APIs,2026-05
INDIA2025_90625014966,2026-05-16,"Pune, Bengaluru, Mumbai (All Areas)",Database/ETL testing Python and SQL,Data Analyst,Python,2026-05
INDIA2025_90625014966,2026-05-16,"Pune, Bengaluru, Mumbai (All Areas)",Database/ETL testing Python and SQL,Data Analyst,SQL,2026-05
INDIA2025_260925023189,2026-05-16,Pune(Kharadi +2),Software Developer Software Testing,Data Analyst,AWS,2026-05
INDIA2025_260925023189,2026-05-16,Pune(Kharadi +2),Software Developer Software Testing,Data Analyst,Java,2026-05
INDIA2025_260925023189,2026-05-16,Pune(Kharadi +2),Software Developer Software Testing,Data Analyst,Python,2026-05
INDIA2025_260925023189,2026-05-16,Pune(Kharadi +2),Software Developer Software Testing,Data Analyst,SQL,2026-05
INDIA2025_80925013608,2026-05-17,Remote,.NET Angular v15+ Developers,Data Analyst,SQL,2026-05
INDIA2025_290925005148,2026-05-19,"Hyderabad, Chennai, Bengaluru",Data Analytic Fresher Business Analytics,Data Analyst,Market Research,2026-05
INDIA2025_290925005148,2026-05-19,"Hyderabad, Chennai, Bengaluru",Data Analytic Fresher Business Analytics,Data Analyst,Excel,2026-05
INDIA2025_260925928076,2026-05-16,Pune,SDET Professional,Business Analyst,Agile,2026-05
INDIA2025_260925928076,2026-05-16,Pune,SDET Professional,Business Analyst,Python,2026-05
INDIA2025_11025502855,2026-05-21,Coimbatore,Technical Faculty - Learning Development,Data Scientist,Machine Learning,2026-05
INDIA2025_11025502855,2026-05-21,Coimbatore,Technical Faculty - Learning Development,Data Scientist,Linux,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Agile,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Jira,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Airflow,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Spark,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,APIs,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Git,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Java,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,PySpark,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Python,2026-05
INDIA2025_230925930122,2026-05-13,Hybrid - Kheda,Data Engineer,Data Engineer,Scala,2026-05
INDIA2025_240925021739,2026-05-14,"Hyderabad, Pune, Greater Noida",Hiring For AWS Data Engineer Coforge,Data Engineer,AWS,2026-05
INDIA2025_240925021739,2026-05-14,"Hyderabad, Pune, Greater Noida",Hiring For AWS Data Engineer Coforge,Data Engineer,ETL,2026-05
INDIA2025_240925021739,2026-05-14,"Hyderabad, Pune, Greater Noida",Hiring For AWS Data Engineer Coforge,Data Engineer,PySpark,2026-05
INDIA2025_240925021739,2026-05-14,"Hyderabad, Pune, Greater Noida",Hiring For AWS Data Engineer Coforge,Data Engineer,Python,2026-05
INDIA2025_31025005111,2026-05-22,"Pune, Bengaluru",Process automation developer,ML Engineer,ETL,2026-05
INDIA2025_31025005111,2026-05-22,"Pune, Bengaluru",Process automation developer,ML Engineer,APIs,2026-05
INDIA2025_300925017581,2026-05-20,"Hyderabad, Chennai, Bengaluru",Software Engineer,Data Analyst,Jira,2026-05
INDIA2025_300925017581,2026-05-20,"Hyderabad, Chennai, Bengaluru",Software Engineer,Data Analyst,Git,2026-05
INDIA2025_300925017581,2026-05-20,"Hyderabad, Chennai, Bengaluru",Software Engineer,Data Analyst,SQL,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,AWS,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,Azure,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,CI/CD,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,GCP,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,Kubernetes,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,Kafka,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,APIs,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,Docker,2026-05
INDIA2025_230925930381,2026-05-13,Davangere,Solution Architect,ML Engineer,Java,2026-05
INDIA2025_11025016244,2026-05-21,Pune,Lead Data Analyst Power BI,Data Analyst,Python,2026-05
INDIA2025_11025016244,2026-05-21,Pune,Lead Data Analyst Power BI,Data Analyst,SQL,2026-05
INDIA2025_11025016244,2026-05-21,Pune,Lead Data Analyst Power BI,Data Analyst,Excel,2026-05
INDIA2025_11025016244,2026-05-21,Pune,Lead Data Analyst Power BI,Data Analyst,Power BI,2026-05
INDIA2025_11025016244,2026-05-21,Pune,Lead Data Analyst Power BI,Data Analyst,Tableau,2026-05
INDIA2025_230925017617,2026-05-13,Gurugram,Senior Legal Manager,NLP Engineer,LLM,2026-05
INDIA2025_260925026290,2026-05-16,Pune,Data Specialist - DealerOn Company - Night Shift - Pune,Data Analyst,Jira,2026-05
INDIA2025_260925026290,2026-05-16,Pune,Data Specialist - DealerOn Company - Night Shift - Pune,Data Analyst,SQL,2026-05
INDIA2025_260925026290,2026-05-16,Pune,Data Specialist - DealerOn Company - Night Shift - Pune,Data Analyst,Excel,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,AWS,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,Azure,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,PostgreSQL,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,APIs,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,SQL,2026-05
INDIA2025_250925925352,2026-05-15,Pune,BI Engineer - Tableau,Data Analyst,Tableau,2026-05
INDIA2025_250925925315,2026-05-15,Pune,Lead Software Engineer Saas Base Product,AI Engineer,Python,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Azure,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,ETL,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Python,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,SQL,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Dashboarding,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Data Visualization,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Excel,2026-05
INDIA2025_250925000567,2026-05-15,Bengaluru,Business Risk Analytics,Data Analyst,Power BI,2026-05
INDIA2025_11025021924,2026-05-21,"Hyderabad, Bengaluru",l2 Support engineer/ production support,Data Analyst,Java,2026-05
INDIA2025_11025021924,2026-05-21,"Hyderabad, Bengaluru",l2 Support engineer/ production support,Data Analyst,Linux,2026-05
INDIA2025_11025021924,2026-05-21,"Hyderabad, Bengaluru",l2 Support engineer/ production support,Data Analyst,SQL,2026-05
INDIA2025_290925500949,2026-05-19,"Hyderabad, Chennai, Bengaluru",ML Engineer,ML Engineer,Machine Learning,2026-05
INDIA2025_290925500949,2026-05-19,"Hyderabad, Chennai, Bengaluru",ML Engineer,ML Engineer,LLM,2026-05
INDIA2025_290925500949,2026-05-19,"Hyderabad, Chennai, Bengaluru",ML Engineer,ML Engineer,Python,2026-05
INDIA2025_11025009074,2026-05-21,Remote,Senior Devops Engineer,ML Engineer,AWS,2026-05
INDIA2025_11025009074,2026-05-21,Remote,Senior Devops Engineer,ML Engineer,Kubernetes,2026-05
INDIA2025_11025021689,2026-05-21,Bengaluru,Java Developer with AWS,Data Analyst,AWS,2026-05
INDIA2025_11025021689,2026-05-21,Bengaluru,Java Developer with AWS,Data Analyst,Kafka,2026-05
INDIA2025_11025021689,2026-05-21,Bengaluru,Java Developer with AWS,Data Analyst,Java,2026-05
INDIA2025_11025021689,2026-05-21,Bengaluru,Java Developer with AWS,Data Analyst,SQL,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,Azure,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,Kubernetes,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,APIs,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,Docker,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,Git,2026-05
INDIA2025_230925024073,2026-05-22,Bengaluru,Kubernetes Developer,Data Analyst,SQL,2026-05
INDIA2025_260925010582,2026-05-16,Remote,LLM Trainer,AI Engineer,Machine Learning,2026-05
INDIA2025_260925010582,2026-05-16,Remote,LLM Trainer,AI Engineer,LLM,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,AWS,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,Data Warehousing,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,ETL,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,Kafka,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,Spark,2026-05
INDIA2025_230925929851,2026-05-13,Davangere,Big Data Engineer,Data Engineer,Scala,2026-05
INDIA2025_11025500822,2026-05-21,Hyderabad,Reporting and Analytics Manager,Data Analyst,Machine Learning,2026-05
INDIA2025_11025500822,2026-05-21,Hyderabad,Reporting and Analytics Manager,Data Analyst,Git,2026-05
INDIA2025_11025500822,2026-05-21,Hyderabad,Reporting and Analytics Manager,Data Analyst,SQL,2026-05
INDIA2025_11025500822,2026-05-21,Hyderabad,Reporting and Analytics Manager,Data Analyst,Statistics,2026-05
INDIA2025_11025500822,2026-05-21,Hyderabad,Reporting and Analytics Manager,Data Analyst,KPI Reporting,2026-05
INDIA2025_230925026582,2026-05-13,Bengaluru(Ramanagara +4),Senior .Net Developer / Senior Application Developer,Data Analyst,Agile,2026-05
INDIA2025_230925026582,2026-05-13,Bengaluru(Ramanagara +4),Senior .Net Developer / Senior Application Developer,Data Analyst,APIs,2026-05
INDIA2025_230925026582,2026-05-13,Bengaluru(Ramanagara +4),Senior .Net Developer / Senior Application Developer,Data Analyst,SQL,2026-05
INDIA2025_270925012481,2026-05-18,Pune,Hiring For Python with Appium-Infosys-Pune,Business Analyst,Agile,2026-05
INDIA2025_270925012481,2026-05-18,Pune,Hiring For Python with Appium-Infosys-Pune,Business Analyst,Jira,2026-05
INDIA2025_270925012481,2026-05-18,Pune,Hiring For Python with Appium-Infosys-Pune,Business Analyst,Git,2026-05
INDIA2025_270925012481,2026-05-18,Pune,Hiring For Python with Appium-Infosys-Pune,Business Analyst,Python,2026-05
INDIA2025_260925920855,2026-05-16,Hybrid - Hyderabad,Urgent job Opening Python Developer with Pandas,Data Analyst,APIs,2026-05
INDIA2025_260925920855,2026-05-16,Hybrid - Hyderabad,Urgent job Opening Python Developer with Pandas,Data Analyst,Python,2026-05
INDIA2025_260925920855,2026-05-16,Hybrid - Hyderabad,Urgent job Opening Python Developer with Pandas,Data Analyst,SQL,2026-05
INDIA2025_230925930074,2026-05-13,Hybrid - Nalgonda,Senior Data Engineer,Data Engineer,Agile,2026-05
