month,skill,mentions,month_index,rolling_3m,rolling_6m,pct_change_3m
2025-05-01,KPI Reporting,3,16,2.3333333333333335,3.3333333333333335,-0.46153846153846145
2025-05-01,Kafka,0,16,0.0,0.0,0.0
2025-05-01,Kubernetes,0,16,0.0,0.0,0.0
2025-05-01,LLM,9,16,10.0,9.666666666666666,0.0714285714285714
2025-05-01,Labor Market Analytics,14,16,14.0,14.5,-0.06666666666666665
2025-05-01,LangChain,8,16,7.666666666666667,6.833333333333333,0.2777777777777779
2025-05-01,Linux,0,16,0.0,0.0,0.0
2025-05-01,LlamaIndex,0,16,0.0,0.0,0.0
2025-05-01,MLOps,3,16,1.6666666666666667,1.6666666666666667,0.0
2025-05-01,Machine Learning,8,16,7.0,7.166666666666667,-0.045454545454545414
2025-05-01,Market Research,2,16,1.0,1.1666666666666667,-0.25
2025-05-01,Matplotlib,0,16,0.0,0.0,0.0
2025-05-01,Model Evaluation,10,16,8.666666666666666,7.833333333333333,0.23809523809523792
2025-05-01,MySQL,0,16,0.0,0.0,0.0
2025-05-01,Named Entity Recognition,0,16,0.0,0.0,0.0
2025-05-01,Natural Language Processing,2,16,3.3333333333333335,3.0,0.2500000000000002
2025-05-01,OpenAI API,2,16,5.666666666666667,5.833333333333333,-0.05555555555555547
2025-05-01,Plotly,0,16,0.0,0.0,0.0
2025-05-01,PostgreSQL,0,16,0.0,0.0,0.0
2025-05-01,Power BI,9,16,6.333333333333333,5.833333333333333,0.1875
2025-05-01,Probability,0,16,0.0,0.0,0.0
2025-05-01,Prompt Engineering,7,16,8.0,7.5,0.1428571428571428
2025-05-01,PySpark,0,16,0.0,0.0,0.0
2025-05-01,Python,13,16,12.333333333333334,11.833333333333334,0.08823529411764697
2025-05-01,R,0,16,0.0,0.0,0.0
2025-05-01,RAG,9,16,9.0,9.333333333333334,-0.06896551724137923
2025-05-01,Random Forest,0,16,0.0,0.0,0.0
2025-05-01,Regression,0,16,0.0,0.0,0.0
2025-05-01,Regression Analysis,0,16,0.0,0.0,0.0
2025-05-01,SQL,10,16,8.666666666666666,9.5,-0.16129032258064524
2025-05-01,Scala,0,16,0.0,0.0,0.0
2025-05-01,Scikit-learn,4,16,6.0,7.0,-0.25
2025-05-01,Seaborn,0,16,0.0,0.0,0.0
2025-05-01,Semantic Search,7,16,8.0,7.166666666666667,0.26315789473684226
2025-05-01,Sentence Transformers,2,16,3.3333333333333335,3.0,0.2500000000000002
2025-05-01,Snowflake,0,16,0.0,0.0,0.0
2025-05-01,Spark,7,16,5.666666666666667,5.5,0.06250000000000022
2025-05-01,Stakeholder Communication,14,16,14.0,14.5,-0.06666666666666665
2025-05-01,Statistics,5,16,6.666666666666667,7.166666666666667,-0.13043478260869568
2025-05-01,Streamlit,0,16,0.0,0.0,0.0
2025-05-01,Tableau,4,16,5.666666666666667,5.5,0.06250000000000022
2025-05-01,Text Classification,0,16,0.0,0.0,0.0
2025-05-01,Time Series,0,16,0.0,0.0,0.0
2025-05-01,Vector Database,9,16,8.666666666666666,8.166666666666666,0.13043478260869557
2025-05-01,Workforce Planning,0,16,0.0,0.0,0.0
2025-05-01,XGBoost,0,16,0.0,0.0,0.0
2025-05-01,dbt,0,16,0.0,0.0,0.0
2025-06-01,APIs,11,17,10.666666666666666,10.333333333333334,0.06666666666666665
2025-06-01,AWS,0,17,0.0,0.0,0.0
2025-06-01,Agile,0,17,0.0,0.0,0.0
2025-06-01,Airflow,5,17,4.0,4.0,0.0
2025-06-01,Azure,0,17,0.0,0.0,0.0
2025-06-01,Bash,0,17,0.0,0.0,0.0
2025-06-01,BigQuery,0,17,0.0,0.0,0.0
2025-06-01,Business Recommendations,14,17,14.0,14.333333333333334,-0.045454545454545414
2025-06-01,CI/CD,0,17,0.0,0.0,0.0
2025-06-01,Causal Inference,0,17,0.0,0.0,0.0
2025-06-01,Classification,0,17,0.0,0.0,0.0
2025-06-01,Clustering,0,17,0.0,0.0,0.0
2025-06-01,Compensation Analytics,0,17,0.0,0.0,0.0
2025-06-01,Dashboarding,0,17,0.0,0.0,0.0
2025-06-01,Data Visualization,7,17,8.333333333333334,8.666666666666666,-0.07407407407407396
2025-06-01,Data Warehousing,0,17,0.3333333333333333,0.3333333333333333,0.0
2025-06-01,Databricks,0,17,0.0,0.0,0.0
2025-06-01,Docker,2,17,1.6666666666666667,1.6666666666666667,0.0
2025-06-01,ETL,9,17,4.666666666666667,4.5,0.0769230769230771
2025-06-01,Econometrics,5,17,5.0,5.5,-0.16666666666666663
2025-06-01,Economic Analysis,1,17,1.0,1.0,0.0
2025-06-01,Excel,5,17,4.666666666666667,6.833333333333333,-0.4814814814814814
2025-06-01,FastAPI,0,17,0.0,0.0,0.0
2025-06-01,Feature Engineering,0,17,0.0,0.0,0.0
2025-06-01,Future of Work,14,17,14.0,14.333333333333334,-0.045454545454545414
2025-06-01,GCP,0,17,0.0,0.0,0.0
2025-06-01,Gemini API,5,17,6.666666666666667,6.166666666666667,0.17647058823529416
2025-06-01,Git,0,17,0.0,0.0,0.0
2025-06-01,Hypothesis Testing,0,17,0.0,0.0,0.0
2025-06-01,Information Extraction,1,17,2.6666666666666665,3.0,-0.20000000000000007
2025-06-01,Java,0,17,0.0,0.0,0.0
2025-06-01,Jira,0,17,0.0,0.0,0.0
2025-06-01,KPI Reporting,2,17,2.3333333333333335,3.0,-0.36363636363636354
2025-06-01,Kafka,0,17,0.0,0.0,0.0
2025-06-01,Kubernetes,0,17,0.0,0.0,0.0
2025-06-01,LLM,11,17,10.333333333333334,10.166666666666666,0.03333333333333344
2025-06-01,Labor Market Analytics,14,17,14.0,14.333333333333334,-0.045454545454545414
2025-06-01,LangChain,9,17,9.0,7.166666666666667,0.6875
2025-06-01,Linux,0,17,0.0,0.0,0.0
2025-06-01,LlamaIndex,0,17,0.0,0.0,0.0
2025-06-01,MLOps,2,17,1.6666666666666667,1.6666666666666667,0.0
2025-06-01,Machine Learning,6,17,6.666666666666667,7.166666666666667,-0.13043478260869568
2025-06-01,Market Research,1,17,1.0,1.0,0.0
2025-06-01,Matplotlib,0,17,0.0,0.0,0.0
2025-06-01,Model Evaluation,6,17,8.333333333333334,7.666666666666667,0.19047619047619047
2025-06-01,MySQL,0,17,0.0,0.0,0.0
2025-06-01,Named Entity Recognition,0,17,0.0,0.0,0.0
2025-06-01,Natural Language Processing,1,17,2.6666666666666665,3.0,-0.20000000000000007
2025-06-01,OpenAI API,5,17,5.333333333333333,5.666666666666667,-0.11111111111111116
2025-06-01,Plotly,0,17,0.0,0.0,0.0
2025-06-01,PostgreSQL,0,17,0.0,0.0,0.0
2025-06-01,Power BI,5,17,6.333333333333333,6.0,0.11764705882352922
2025-06-01,Probability,0,17,0.0,0.0,0.0
2025-06-01,Prompt Engineering,13,17,9.0,8.333333333333334,0.17391304347826075
2025-06-01,PySpark,0,17,0.0,0.0,0.0
2025-06-01,Python,11,17,12.333333333333334,11.833333333333334,0.08823529411764697
2025-06-01,R,0,17,0.0,0.0,0.0
2025-06-01,RAG,12,17,10.0,10.0,0.0
2025-06-01,Random Forest,0,17,0.0,0.0,0.0
2025-06-01,Regression,0,17,0.0,0.0,0.0
2025-06-01,Regression Analysis,0,17,0.0,0.0,0.0
2025-06-01,SQL,6,17,8.333333333333334,8.666666666666666,-0.07407407407407396
2025-06-01,Scala,0,17,0.0,0.0,0.0
2025-06-01,Scikit-learn,10,17,6.333333333333333,7.666666666666667,-0.2962962962962963
2025-06-01,Seaborn,0,17,0.0,0.0,0.0
2025-06-01,Semantic Search,6,17,7.333333333333333,7.666666666666667,-0.08333333333333337
2025-06-01,Sentence Transformers,1,17,2.6666666666666665,3.0,-0.20000000000000007
2025-06-01,Snowflake,0,17,0.0,0.0,0.0
2025-06-01,Spark,5,17,5.0,5.0,0.0
2025-06-01,Stakeholder Communication,14,17,14.0,14.333333333333334,-0.045454545454545414
2025-06-01,Statistics,8,17,7.0,7.166666666666667,-0.045454545454545414
2025-06-01,Streamlit,0,17,0.0,0.0,0.0
2025-06-01,Tableau,6,17,5.333333333333333,6.0,-0.20000000000000007
2025-06-01,Text Classification,0,17,0.0,0.0,0.0
2025-06-01,Time Series,0,17,0.0,0.0,0.0
2025-06-01,Vector Database,10,17,9.0,8.0,0.2857142857142858
2025-06-01,Workforce Planning,0,17,0.0,0.0,0.0
2025-06-01,XGBoost,0,17,0.0,0.0,0.0
2025-06-01,dbt,0,17,0.0,0.0,0.0
2025-07-01,APIs,13,18,11.0,10.833333333333334,0.03125
2025-07-01,AWS,0,18,0.0,0.0,0.0
2025-07-01,Agile,0,18,0.0,0.0,0.0
2025-07-01,Airflow,3,18,4.333333333333333,3.8333333333333335,0.2999999999999998
2025-07-01,Azure,0,18,0.0,0.0,0.0
2025-07-01,Bash,0,18,0.0,0.0,0.0
2025-07-01,BigQuery,0,18,0.0,0.0,0.0
2025-07-01,Business Recommendations,14,18,14.0,14.166666666666666,-0.023255813953488413
2025-07-01,CI/CD,0,18,0.0,0.0,0.0
2025-07-01,Causal Inference,0,18,0.0,0.0,0.0
2025-07-01,Classification,0,18,0.0,0.0,0.0
2025-07-01,Clustering,0,18,0.0,0.0,0.0
2025-07-01,Compensation Analytics,0,18,0.0,0.0,0.0
2025-07-01,Dashboarding,0,18,0.0,0.0,0.0
2025-07-01,Data Visualization,10,18,8.333333333333334,9.0,-0.13793103448275845
2025-07-01,Data Warehousing,1,18,0.6666666666666666,0.5,1.0
2025-07-01,Databricks,0,18,0.0,0.0,0.0
2025-07-01,Docker,0,18,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-07-01,ETL,7,18,6.666666666666667,5.166666666666667,0.8181818181818183
2025-07-01,Econometrics,4,18,5.0,4.833333333333333,0.0714285714285714
2025-07-01,Economic Analysis,3,18,2.0,1.3333333333333333,2.0
2025-07-01,Excel,3,18,4.333333333333333,6.0,-0.4347826086956522
2025-07-01,FastAPI,0,18,0.0,0.0,0.0
2025-07-01,Feature Engineering,0,18,0.0,0.0,0.0
2025-07-01,Future of Work,14,18,14.0,14.166666666666666,-0.023255813953488413
2025-07-01,GCP,0,18,0.0,0.0,0.0
2025-07-01,Gemini API,6,18,5.666666666666667,6.333333333333333,-0.19047619047619047
2025-07-01,Git,0,18,0.0,0.0,0.0
2025-07-01,Hypothesis Testing,0,18,0.0,0.0,0.0
2025-07-01,Information Extraction,3,18,2.0,2.5,-0.33333333333333337
2025-07-01,Java,0,18,0.0,0.0,0.0
2025-07-01,Jira,0,18,0.0,0.0,0.0
2025-07-01,KPI Reporting,0,18,1.6666666666666667,2.5,-0.5
2025-07-01,Kafka,0,18,0.0,0.0,0.0
2025-07-01,Kubernetes,0,18,0.0,0.0,0.0
2025-07-01,LLM,9,18,9.666666666666666,10.166666666666666,-0.09375
2025-07-01,Labor Market Analytics,14,18,14.0,14.166666666666666,-0.023255813953488413
2025-07-01,LangChain,11,18,9.333333333333334,8.166666666666666,0.3333333333333335
2025-07-01,Linux,0,18,0.0,0.0,0.0
2025-07-01,LlamaIndex,0,18,0.0,0.0,0.0
2025-07-01,MLOps,0,18,1.6666666666666667,1.3333333333333333,0.6666666666666667
2025-07-01,Machine Learning,9,18,7.666666666666667,7.333333333333333,0.09523809523809534
2025-07-01,Market Research,3,18,2.0,1.3333333333333333,2.0
2025-07-01,Matplotlib,0,18,0.0,0.0,0.0
2025-07-01,Model Evaluation,7,18,7.666666666666667,7.5,0.045454545454545636
2025-07-01,MySQL,0,18,0.0,0.0,0.0
2025-07-01,Named Entity Recognition,0,18,0.0,0.0,0.0
2025-07-01,Natural Language Processing,3,18,2.0,2.5,-0.33333333333333337
2025-07-01,OpenAI API,7,18,4.666666666666667,5.5,-0.26315789473684204
2025-07-01,Plotly,0,18,0.0,0.0,0.0
2025-07-01,PostgreSQL,0,18,0.0,0.0,0.0
2025-07-01,Power BI,2,18,5.333333333333333,5.0,0.1428571428571428
2025-07-01,Probability,0,18,0.0,0.0,0.0
2025-07-01,Prompt Engineering,13,18,11.0,9.5,0.375
2025-07-01,PySpark,0,18,0.0,0.0,0.0
2025-07-01,Python,12,18,12.0,11.5,0.09090909090909083
2025-07-01,R,0,18,0.0,0.0,0.0
2025-07-01,RAG,11,18,10.666666666666666,10.166666666666666,0.10344827586206895
2025-07-01,Random Forest,0,18,0.0,0.0,0.0
2025-07-01,Regression,0,18,0.0,0.0,0.0
2025-07-01,Regression Analysis,0,18,0.0,0.0,0.0
2025-07-01,SQL,12,18,9.333333333333334,9.333333333333334,0.0
2025-07-01,Scala,0,18,0.0,0.0,0.0
2025-07-01,Scikit-learn,6,18,6.666666666666667,7.166666666666667,-0.13043478260869568
2025-07-01,Seaborn,0,18,0.0,0.0,0.0
2025-07-01,Semantic Search,9,18,7.333333333333333,7.833333333333333,-0.1200000000000001
2025-07-01,Sentence Transformers,3,18,2.0,2.5,-0.33333333333333337
2025-07-01,Snowflake,0,18,0.0,0.0,0.0
2025-07-01,Spark,8,18,6.666666666666667,5.666666666666667,0.4285714285714286
2025-07-01,Stakeholder Communication,14,18,14.0,14.166666666666666,-0.023255813953488413
2025-07-01,Statistics,9,18,7.333333333333333,7.666666666666667,-0.08333333333333337
2025-07-01,Streamlit,0,18,0.0,0.0,0.0
2025-07-01,Tableau,0,18,3.3333333333333335,5.0,-0.5
2025-07-01,Text Classification,0,18,0.0,0.0,0.0
2025-07-01,Time Series,0,18,0.0,0.0,0.0
2025-07-01,Vector Database,9,18,9.333333333333334,8.666666666666666,0.16666666666666674
2025-07-01,Workforce Planning,0,18,0.0,0.0,0.0
2025-07-01,XGBoost,0,18,0.0,0.0,0.0
2025-07-01,dbt,0,18,0.0,0.0,0.0
2025-08-01,APIs,13,19,12.333333333333334,11.5,0.15625000000000022
2025-08-01,AWS,0,19,0.0,0.0,0.0
2025-08-01,Agile,0,19,0.0,0.0,0.0
2025-08-01,Airflow,5,19,4.333333333333333,3.8333333333333335,0.2999999999999998
2025-08-01,Azure,0,19,0.0,0.0,0.0
2025-08-01,Bash,0,19,0.0,0.0,0.0
2025-08-01,BigQuery,0,19,0.0,0.0,0.0
2025-08-01,Business Recommendations,14,19,14.0,14.0,0.0
2025-08-01,CI/CD,0,19,0.0,0.0,0.0
2025-08-01,Causal Inference,0,19,0.0,0.0,0.0
2025-08-01,Classification,0,19,0.0,0.0,0.0
2025-08-01,Clustering,0,19,0.0,0.0,0.0
2025-08-01,Compensation Analytics,0,19,0.0,0.0,0.0
2025-08-01,Dashboarding,0,19,0.0,0.0,0.0
2025-08-01,Data Visualization,8,19,8.333333333333334,8.5,-0.038461538461538325
2025-08-01,Data Warehousing,2,19,1.0,0.8333333333333334,0.5
2025-08-01,Databricks,0,19,0.0,0.0,0.0
2025-08-01,Docker,0,19,0.6666666666666666,1.1666666666666667,-0.6000000000000001
2025-08-01,ETL,5,19,7.0,5.166666666666667,1.1
2025-08-01,Econometrics,3,19,4.0,4.333333333333333,-0.1428571428571429
2025-08-01,Economic Analysis,0,19,1.3333333333333333,1.1666666666666667,0.33333333333333326
2025-08-01,Excel,10,19,6.0,5.666666666666667,0.125
2025-08-01,FastAPI,0,19,0.0,0.0,0.0
2025-08-01,Feature Engineering,0,19,0.0,0.0,0.0
2025-08-01,Future of Work,14,19,14.0,14.0,0.0
2025-08-01,GCP,0,19,0.0,0.0,0.0
2025-08-01,Gemini API,7,19,6.0,6.5,-0.1428571428571429
2025-08-01,Git,0,19,0.0,0.0,0.0
2025-08-01,Hypothesis Testing,0,19,0.0,0.0,0.0
2025-08-01,Information Extraction,3,19,2.3333333333333335,2.8333333333333335,-0.29999999999999993
2025-08-01,Java,0,19,0.0,0.0,0.0
2025-08-01,Jira,0,19,0.0,0.0,0.0
2025-08-01,KPI Reporting,5,19,2.3333333333333335,2.3333333333333335,0.0
2025-08-01,Kafka,0,19,0.0,0.0,0.0
2025-08-01,Kubernetes,0,19,0.0,0.0,0.0
2025-08-01,LLM,12,19,10.666666666666666,10.333333333333334,0.06666666666666665
2025-08-01,Labor Market Analytics,14,19,14.0,14.0,0.0
2025-08-01,LangChain,9,19,9.666666666666666,8.666666666666666,0.26086956521739113
2025-08-01,Linux,0,19,0.0,0.0,0.0
2025-08-01,LlamaIndex,0,19,0.0,0.0,0.0
2025-08-01,MLOps,0,19,0.6666666666666666,1.1666666666666667,-0.6000000000000001
2025-08-01,Machine Learning,7,19,7.333333333333333,7.166666666666667,0.04761904761904767
2025-08-01,Market Research,0,19,1.3333333333333333,1.1666666666666667,0.33333333333333326
2025-08-01,Matplotlib,0,19,0.0,0.0,0.0
2025-08-01,Model Evaluation,6,19,6.333333333333333,7.5,-0.26923076923076916
2025-08-01,MySQL,0,19,0.0,0.0,0.0
2025-08-01,Named Entity Recognition,0,19,0.0,0.0,0.0
2025-08-01,Natural Language Processing,3,19,2.3333333333333335,2.8333333333333335,-0.29999999999999993
2025-08-01,OpenAI API,9,19,7.0,6.333333333333333,0.23529411764705865
2025-08-01,Plotly,0,19,0.0,0.0,0.0
2025-08-01,PostgreSQL,0,19,0.0,0.0,0.0
2025-08-01,Power BI,5,19,4.0,5.166666666666667,-0.36842105263157887
2025-08-01,Probability,0,19,0.0,0.0,0.0
2025-08-01,Prompt Engineering,11,19,12.333333333333334,10.166666666666666,0.5416666666666667
2025-08-01,PySpark,0,19,0.0,0.0,0.0
2025-08-01,Python,12,19,11.666666666666666,12.0,-0.05405405405405417
2025-08-01,R,0,19,0.0,0.0,0.0
2025-08-01,RAG,8,19,10.333333333333334,9.666666666666666,0.14814814814814814
2025-08-01,Random Forest,0,19,0.0,0.0,0.0
2025-08-01,Regression,0,19,0.0,0.0,0.0
2025-08-01,Regression Analysis,0,19,0.0,0.0,0.0
2025-08-01,SQL,9,19,9.0,8.833333333333334,0.03846153846153855
2025-08-01,Scala,0,19,0.0,0.0,0.0
2025-08-01,Scikit-learn,3,19,6.333333333333333,6.166666666666667,0.05555555555555558
2025-08-01,Seaborn,0,19,0.0,0.0,0.0
2025-08-01,Semantic Search,9,19,8.0,8.0,0.0
2025-08-01,Sentence Transformers,3,19,2.3333333333333335,2.8333333333333335,-0.29999999999999993
2025-08-01,Snowflake,0,19,0.0,0.0,0.0
2025-08-01,Spark,5,19,6.0,5.833333333333333,0.05882352941176472
2025-08-01,Stakeholder Communication,14,19,14.0,14.0,0.0
2025-08-01,Statistics,3,19,6.666666666666667,6.666666666666667,0.0
2025-08-01,Streamlit,0,19,0.0,0.0,0.0
2025-08-01,Tableau,4,19,3.3333333333333335,4.5,-0.4117647058823529
2025-08-01,Text Classification,0,19,0.0,0.0,0.0
2025-08-01,Time Series,0,19,0.0,0.0,0.0
2025-08-01,Vector Database,9,19,9.333333333333334,9.0,0.0769230769230771
2025-08-01,Workforce Planning,0,19,0.0,0.0,0.0
2025-08-01,XGBoost,0,19,0.0,0.0,0.0
2025-08-01,dbt,0,19,0.0,0.0,0.0
2025-09-01,APIs,11,20,12.333333333333334,11.5,0.15625000000000022
2025-09-01,AWS,0,20,0.0,0.0,0.0
2025-09-01,Agile,0,20,0.0,0.0,0.0
2025-09-01,Airflow,5,20,4.333333333333333,4.166666666666667,0.08333333333333326
2025-09-01,Azure,0,20,0.0,0.0,0.0
2025-09-01,Bash,0,20,0.0,0.0,0.0
2025-09-01,BigQuery,0,20,0.0,0.0,0.0
2025-09-01,Business Recommendations,14,20,14.0,14.0,0.0
2025-09-01,CI/CD,0,20,0.0,0.0,0.0
2025-09-01,Causal Inference,0,20,0.0,0.0,0.0
2025-09-01,Classification,0,20,0.0,0.0,0.0
2025-09-01,Clustering,0,20,0.0,0.0,0.0
2025-09-01,Compensation Analytics,0,20,0.0,0.0,0.0
2025-09-01,Dashboarding,0,20,0.0,0.0,0.0
2025-09-01,Data Visualization,10,20,9.333333333333334,8.833333333333334,0.11999999999999988
2025-09-01,Data Warehousing,1,20,1.3333333333333333,0.8333333333333334,3.0
2025-09-01,Databricks,0,20,0.0,0.0,0.0
2025-09-01,Docker,0,20,0.0,0.8333333333333334,-1.0
2025-09-01,ETL,7,20,6.333333333333333,5.5,0.357142857142857
2025-09-01,Econometrics,9,20,5.333333333333333,5.166666666666667,0.06666666666666665
2025-09-01,Economic Analysis,3,20,2.0,1.5,1.0
2025-09-01,Excel,4,20,5.666666666666667,5.166666666666667,0.2142857142857142
2025-09-01,FastAPI,0,20,0.0,0.0,0.0
2025-09-01,Feature Engineering,0,20,0.0,0.0,0.0
2025-09-01,Future of Work,14,20,14.0,14.0,0.0
2025-09-01,GCP,0,20,0.0,0.0,0.0
2025-09-01,Gemini API,8,20,7.0,6.833333333333333,0.050000000000000044
2025-09-01,Git,0,20,0.0,0.0,0.0
2025-09-01,Hypothesis Testing,0,20,0.0,0.0,0.0
2025-09-01,Information Extraction,2,20,2.6666666666666665,2.6666666666666665,0.0
2025-09-01,Java,0,20,0.0,0.0,0.0
2025-09-01,Jira,0,20,0.0,0.0,0.0
2025-09-01,KPI Reporting,1,20,2.0,2.1666666666666665,-0.1428571428571429
2025-09-01,Kafka,0,20,0.0,0.0,0.0
2025-09-01,Kubernetes,0,20,0.0,0.0,0.0
2025-09-01,LLM,11,20,10.666666666666666,10.5,0.032258064516129004
2025-09-01,Labor Market Analytics,14,20,14.0,14.0,0.0
2025-09-01,LangChain,8,20,9.333333333333334,9.166666666666666,0.0370370370370372
2025-09-01,Linux,0,20,0.0,0.0,0.0
2025-09-01,LlamaIndex,0,20,0.0,0.0,0.0
2025-09-01,MLOps,0,20,0.0,0.8333333333333334,-1.0
2025-09-01,Machine Learning,7,20,7.666666666666667,7.166666666666667,0.1499999999999999
2025-09-01,Market Research,3,20,2.0,1.5,1.0
2025-09-01,Matplotlib,0,20,0.0,0.0,0.0
2025-09-01,Model Evaluation,7,20,6.666666666666667,7.5,-0.20000000000000007
2025-09-01,MySQL,0,20,0.0,0.0,0.0
2025-09-01,Named Entity Recognition,0,20,0.0,0.0,0.0
2025-09-01,Natural Language Processing,2,20,2.6666666666666665,2.6666666666666665,0.0
2025-09-01,OpenAI API,8,20,8.0,6.666666666666667,0.5
2025-09-01,Plotly,0,20,0.0,0.0,0.0
2025-09-01,PostgreSQL,0,20,0.0,0.0,0.0
2025-09-01,Power BI,4,20,3.6666666666666665,5.0,-0.42105263157894735
2025-09-01,Probability,0,20,0.0,0.0,0.0
2025-09-01,Prompt Engineering,12,20,12.0,10.5,0.33333333333333326
2025-09-01,PySpark,0,20,0.0,0.0,0.0
2025-09-01,Python,10,20,11.333333333333334,11.833333333333334,-0.08108108108108103
2025-09-01,R,0,20,0.0,0.0,0.0
2025-09-01,RAG,10,20,9.666666666666666,9.833333333333334,-0.03333333333333344
2025-09-01,Random Forest,0,20,0.0,0.0,0.0
2025-09-01,Regression,0,20,0.0,0.0,0.0
2025-09-01,Regression Analysis,0,20,0.0,0.0,0.0
2025-09-01,SQL,11,20,10.666666666666666,9.5,0.2799999999999998
2025-09-01,Scala,0,20,0.0,0.0,0.0
2025-09-01,Scikit-learn,7,20,5.333333333333333,5.833333333333333,-0.1578947368421053
2025-09-01,Seaborn,0,20,0.0,0.0,0.0
2025-09-01,Semantic Search,9,20,9.0,8.166666666666666,0.2272727272727273
2025-09-01,Sentence Transformers,2,20,2.6666666666666665,2.6666666666666665,0.0
2025-09-01,Snowflake,0,20,0.0,0.0,0.0
2025-09-01,Spark,3,20,5.333333333333333,5.166666666666667,0.06666666666666665
2025-09-01,Stakeholder Communication,14,20,14.0,14.0,0.0
2025-09-01,Statistics,9,20,7.0,7.0,0.0
2025-09-01,Streamlit,0,20,0.0,0.0,0.0
2025-09-01,Tableau,3,20,2.3333333333333335,3.8333333333333335,-0.5625
2025-09-01,Text Classification,0,20,0.0,0.0,0.0
2025-09-01,Time Series,0,20,0.0,0.0,0.0
2025-09-01,Vector Database,11,20,9.666666666666666,9.333333333333334,0.07407407407407396
2025-09-01,Workforce Planning,0,20,0.0,0.0,0.0
2025-09-01,XGBoost,0,20,0.0,0.0,0.0
2025-09-01,dbt,0,20,0.0,0.0,0.0
2025-10-01,APIs,14,21,12.666666666666666,11.833333333333334,0.15151515151515138
2025-10-01,AWS,0,21,0.0,0.0,0.0
2025-10-01,Agile,0,21,0.0,0.0,0.0
2025-10-01,Airflow,5,21,5.0,4.666666666666667,0.15384615384615397
2025-10-01,Azure,0,21,0.0,0.0,0.0
2025-10-01,Bash,0,21,0.0,0.0,0.0
2025-10-01,BigQuery,0,21,0.0,0.0,0.0
2025-10-01,Business Recommendations,14,21,14.0,14.0,0.0
2025-10-01,CI/CD,0,21,0.0,0.0,0.0
2025-10-01,Causal Inference,0,21,0.0,0.0,0.0
2025-10-01,Classification,0,21,0.0,0.0,0.0
2025-10-01,Clustering,0,21,0.0,0.0,0.0
2025-10-01,Compensation Analytics,0,21,0.0,0.0,0.0
2025-10-01,Dashboarding,0,21,0.0,0.0,0.0
2025-10-01,Data Visualization,8,21,8.666666666666666,8.5,0.039999999999999813
2025-10-01,Data Warehousing,1,21,1.3333333333333333,1.0,1.0
2025-10-01,Databricks,0,21,0.0,0.0,0.0
2025-10-01,Docker,2,21,0.6666666666666666,1.1666666666666667,-0.6000000000000001
2025-10-01,ETL,4,21,5.333333333333333,6.0,-0.20000000000000007
2025-10-01,Econometrics,5,21,5.666666666666667,5.333333333333333,0.1333333333333333
2025-10-01,Economic Analysis,0,21,1.0,1.5,-0.5
2025-10-01,Excel,8,21,7.333333333333333,5.833333333333333,0.6923076923076923
2025-10-01,FastAPI,0,21,0.0,0.0,0.0
2025-10-01,Feature Engineering,0,21,0.0,0.0,0.0
2025-10-01,Future of Work,14,21,14.0,14.0,0.0
2025-10-01,GCP,0,21,0.0,0.0,0.0
2025-10-01,Gemini API,7,21,7.333333333333333,6.5,0.2941176470588234
2025-10-01,Git,0,21,0.0,0.0,0.0
2025-10-01,Hypothesis Testing,0,21,0.0,0.0,0.0
2025-10-01,Information Extraction,4,21,3.0,2.5,0.5
2025-10-01,Java,0,21,0.0,0.0,0.0
2025-10-01,Jira,0,21,0.0,0.0,0.0
2025-10-01,KPI Reporting,1,21,2.3333333333333335,2.0,0.40000000000000013
2025-10-01,Kafka,0,21,0.0,0.0,0.0
2025-10-01,Kubernetes,0,21,0.0,0.0,0.0
2025-10-01,LLM,11,21,11.333333333333334,10.5,0.1724137931034484
2025-10-01,Labor Market Analytics,14,21,14.0,14.0,0.0
2025-10-01,LangChain,9,21,8.666666666666666,9.0,-0.07142857142857151
2025-10-01,Linux,0,21,0.0,0.0,0.0
2025-10-01,LlamaIndex,0,21,0.0,0.0,0.0
2025-10-01,MLOps,2,21,0.6666666666666666,1.1666666666666667,-0.6000000000000001
2025-10-01,Machine Learning,8,21,7.333333333333333,7.5,-0.0434782608695653
2025-10-01,Market Research,0,21,1.0,1.5,-0.5
2025-10-01,Matplotlib,0,21,0.0,0.0,0.0
2025-10-01,Model Evaluation,6,21,6.333333333333333,7.0,-0.17391304347826098
2025-10-01,MySQL,0,21,0.0,0.0,0.0
2025-10-01,Named Entity Recognition,0,21,0.0,0.0,0.0
2025-10-01,Natural Language Processing,4,21,3.0,2.5,0.5
2025-10-01,OpenAI API,8,21,8.333333333333334,6.5,0.7857142857142858
2025-10-01,Plotly,0,21,0.0,0.0,0.0
2025-10-01,PostgreSQL,0,21,0.0,0.0,0.0
2025-10-01,Power BI,3,21,4.0,4.666666666666667,-0.25
2025-10-01,Probability,0,21,0.0,0.0,0.0
2025-10-01,Prompt Engineering,7,21,10.0,10.5,-0.09090909090909094
2025-10-01,PySpark,0,21,0.0,0.0,0.0
2025-10-01,Python,13,21,11.666666666666666,11.833333333333334,-0.02777777777777779
2025-10-01,R,0,21,0.0,0.0,0.0
2025-10-01,RAG,12,21,10.0,10.333333333333334,-0.0625
